company,ticker,inn,standard,period,metric,value,unit,source,source_url,estimate_date,update_date,confidence
КРОСТ,KROT,7702020992,RSBU,2025Q2,debt,3.77,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q3,debt,3.7,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-10-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q4,debt,3.71,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q1,debt,3.71,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q2,debt,3.52,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q2,cash,0.121,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q3,cash,0.013,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-10-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q4,cash,0.004,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q1,cash,0.004,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q2,cash,0.003,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q2,net_debt,3.65,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q3,net_debt,3.68,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-10-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q4,net_debt,3.7,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q1,net_debt,3.71,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q2,net_debt,3.52,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q2,market_cap,12.1,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q3,market_cap,11.9,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-10-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q4,market_cap,15.9,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q1,market_cap,12.5,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q2,market_cap,9.27,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q2,ev,15.7,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q3,ev,15.6,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-10-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q4,ev,19.6,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q1,ev,16.3,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q2,ev,12.8,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q2,book_value,6.6,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q3,book_value,5.8,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-10-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q4,book_value,7.24,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q1,book_value,7.43,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q2,book_value,7.31,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q2,net_margin,-9.7,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q3,net_margin,-18.2,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-10-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q4,net_margin,16.2,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q1,net_margin,3.4,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q2,net_margin,-2.9,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q2,roe,-29.0,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q3,roe,-31.5,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-10-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q4,roe,1.5,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q1,roe,5.7,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q2,roe,9.6,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q2,roa,-10.5,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q3,roa,-11.2,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-10-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q4,roa,0.5,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q1,roa,1.9,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q2,roa,4.1,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q2,pe,-6.3,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q3,pe,-6.52,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-10-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q4,pe,144.2,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q1,pe,29.6,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q2,pe,13.1,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q2,ps,0.59,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q3,ps,0.58,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-10-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q4,ps,0.74,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q1,ps,0.54,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q2,ps,0.4,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q2,pbv,1.83,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q3,pbv,2.06,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2025-10-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2025Q4,pbv,2.19,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q1,pbv,1.69,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,RSBU,2026Q2,pbv,1.27,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/RSBU/,2026-07-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,revenue,10.2,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,revenue,14.1,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,revenue,9.58,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,revenue,14.7,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,revenue,11.5,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,operating_profit,0.046,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,operating_profit,-0.638,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,operating_profit,-1.61,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,operating_profit,1.64,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,operating_profit,-0.098,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,net_profit,0.085,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,net_profit,-0.081,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,net_profit,-1.59,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,net_profit,1.69,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,net_profit,0.134,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,ocf,-0.042,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,ocf,-1.28,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,ocf,0.19,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,ocf,0.223,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,ocf,0.632,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,interest_exp,0.22,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,interest_exp,0.26,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,interest_exp,0.273,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,assets,19.2,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,assets,21.2,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,assets,20.3,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,assets,24.7,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,assets,19.6,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,debt,2.61,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,debt,2.83,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,debt,3.01,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,debt,3.08,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,cash,0.108,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,cash,0.048,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,cash,0.054,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,cash,0.031,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,cash,0.04,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,net_debt,-0.11,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,net_debt,2.56,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,net_debt,2.78,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,net_debt,2.98,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,net_debt,3.04,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,market_cap,22.6,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,market_cap,15.0,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,market_cap,12.1,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,market_cap,15.9,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,market_cap,9.27,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,ev,22.5,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,ev,17.6,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,ev,14.9,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,ev,18.8,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,ev,12.3,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,book_value,7.04,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,book_value,10.9,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,book_value,9.27,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,book_value,10.7,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,book_value,9.94,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,net_margin,0.8,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,net_margin,-0.6,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,net_margin,-16.6,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,net_margin,11.5,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,net_margin,1.2,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,roe,16.4,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,roe,0.0,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,roe,-18.0,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,roe,0.9,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,roe,18.3,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,roa,6.0,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,roa,0.0,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,roa,-8.3,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,roa,0.4,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,roa,9.3,pct,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,pe,19.5,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,pe,3758.0,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,pe,-7.21,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,pe,170.6,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,pe,5.09,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,ps,1.03,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,ps,0.62,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,ps,0.51,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,ps,0.65,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,ps,0.35,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,pbv,3.22,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,pbv,1.37,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,pbv,1.3,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,pbv,1.49,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2026Q2,pbv,0.93,multiple,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q2,ev,19.2,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2024-09-05,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2024Q4,ev,-36.7,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-04-30,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q2,ev,-7.0,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
КРОСТ,KROT,7702020992,MSFO,2025Q4,ev,117.0,млрд_руб,smartlab,https://smart-lab.ru/q/KROT/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
