region,month,index_value,mom_pct,n_deals
Рязанская область,2024-02-01,165.04079,0.49154797,349
Рязанская область,2024-03-01,164.34134,0.065663494,432
Рязанская область,2024-04-01,166.28673,1.2501886,444
Рязанская область,2024-05-01,168.02359,2.3077402,725
Рязанская область,2024-06-01,170.74026,3.9618995,919
Рязанская область,2024-07-01,172.6368,5.1166763,206
Рязанская область,2024-08-01,173.07788,5.3852415,292
Рязанская область,2024-09-01,173.63852,5.726609,333
Рязанская область,2024-10-01,176.29202,7.342305,477
Рязанская область,2024-11-01,178.51997,8.698876,405
Рязанская область,2024-12-01,179.04276,9.017192,614
Рязанская область,2025-01-01,176.39679,-1.4778413,284
Рязанская область,2025-02-01,177.08255,-1.094829,413
Рязанская область,2025-03-01,182.04796,1.6784823,375
Рязанская область,2025-04-01,182.45932,1.9082402,370
Рязанская область,2025-05-01,183.03133,2.2277217,315
Рязанская область,2025-06-01,185.99495,3.8829796,331
Рязанская область,2025-07-01,187.98883,4.996613,440
Рязанская область,2025-08-01,189.64961,5.9242043,430
Рязанская область,2025-09-01,192.68614,7.6201854,469
Рязанская область,2025-10-01,195.52203,9.204102,652
Рязанская область,2025-11-01,198.13773,10.665038,716
Рязанская область,2025-12-01,199.49323,11.422115,729
Рязанская область,2026-01-01,202.79027,1.6527104,538
Рязанская область,2026-02-01,204.50319,2.5113432,280
Рязанская область,2026-03-01,205.58383,3.0530374,452
Рязанская область,2026-04-01,205.83253,3.1777105,396
Рязанская область,2026-05-01,206.39078,3.4575357,322
Рязанская область,2026-06-01,209.4294,4.9807053,448
Рязанская область,2026-07-01,208.02917,4.2788157,360
Самарская область,2021-01-01,100,0,291
Самарская область,2021-02-01,102.17871,2.1787071,536
Самарская область,2021-03-01,105.36002,5.360022,534
Самарская область,2021-04-01,107.769,7.768997,646
Самарская область,2021-05-01,108.51448,8.514481,485
Самарская область,2021-06-01,110.456635,10.456631,622
Самарская область,2021-07-01,114.149086,14.149083,441
Самарская область,2021-08-01,115.922134,15.922137,412
Самарская область,2021-09-01,116.04806,16.048056,473
Самарская область,2021-10-01,116.403595,16.403591,703
Самарская область,2021-11-01,118.94095,18.940945,705
Самарская область,2021-12-01,121.2417,21.241703,1042
Самарская область,2022-01-01,121.860634,0.5104932,462
Самарская область,2022-02-01,124.209595,2.447911,676
Самарская область,2022-03-01,134.34383,10.806616,876
Самарская область,2022-04-01,139.79814,15.305329,172
Самарская область,2022-05-01,140.11044,15.562913,182
Самарская область,2022-06-01,140.07904,15.537008,192
Самарская область,2022-07-01,139.90707,15.395177,245
Самарская область,2022-08-01,141.90051,17.039356,341
Самарская область,2022-09-01,141.75525,16.919544,331
Самарская область,2022-10-01,141.18443,16.448738,227
Самарская область,2022-11-01,142.7816,17.76608,346
Самарская область,2022-12-01,142.56464,17.587126,551
Самарская область,2023-01-01,143.76051,0.838831,178
Самарская область,2023-02-01,141.37636,-0.8335007,421
Самарская область,2023-03-01,141.41858,-0.8038831,530
Самарская область,2023-04-01,142.93204,0.25770688,606
Самарская область,2023-05-01,143.07248,0.3562194,658
Самарская область,2023-06-01,143.27136,0.49573046,828
Самарская область,2023-07-01,143.62833,0.74611455,941
Самарская область,2023-08-01,146.52942,2.7810433,1533
Самарская область,2023-09-01,150.76396,5.7513037,1873
Самарская область,2023-10-01,154.46802,8.349467,1414
Самарская область,2023-11-01,156.65991,9.886937,1296
Самарская область,2023-12-01,158.84471,11.419435,1326
Самарская область,2024-01-01,161.67514,1.7818851,481
Самарская область,2024-02-01,162.815,2.4994848,556
Самарская область,2024-03-01,164.68315,3.6755693,688
Самарская область,2024-04-01,165.68884,4.308697,570
Самарская область,2024-05-01,168.21484,5.898927,742
Самарская область,2024-06-01,169.93019,6.9788218,1097
Самарская область,2024-07-01,171.11235,7.723038,244
Самарская область,2024-08-01,171.60745,8.034734,427
Самарская область,2024-09-01,172.83533,8.807732,570
Самарская область,2024-10-01,175.29527,10.356385,515
Самарская область,2024-11-01,177.74014,11.895543,383
Самарская область,2024-12-01,178.95593,12.660936,452
Самарская область,2025-01-01,178.58011,-0.21001197,234
Самарская область,2025-02-01,180.76404,1.0103666,414
Самарская область,2025-03-01,183.84586,2.732474,353
Самарская область,2025-04-01,183.93494,2.7822523,386
Самарская область,2025-05-01,183.16527,2.3521588,383
Самарская область,2025-06-01,182.58386,2.0272787,555
Самарская область,2025-07-01,182.29135,1.8638209,429
Самарская область,2025-08-01,184.57822,3.1417136,586
Самарская область,2025-09-01,184.93903,3.3433301,588
Самарская область,2025-10-01,186.51993,4.2267385,667
Самарская область,2025-11-01,188.64459,5.4139867,996
Самарская область,2025-12-01,191.21758,6.851766,947
Самарская область,2026-01-01,196.00012,2.5011013,462
Самарская область,2026-02-01,198.08351,3.5906367,243
Самарская область,2026-03-01,198.53006,3.8241732,333
Самарская область,2026-04-01,198.11739,3.6083534,302
Самарская область,2026-05-01,198.1457,3.6231663,323
Самарская область,2026-06-01,198.67014,3.8974254,502
Самарская область,2026-07-01,201.66472,5.4634867,315
Саратовская область,2021-01-01,100,0,301
Саратовская область,2021-02-01,100.10742,0.1074211,380
Саратовская область,2021-03-01,101.02641,1.0264097,598
Саратовская область,2021-04-01,101.217255,1.2172555,929
Саратовская область,2021-05-01,102.53075,2.530745,314
Саратовская область,2021-06-01,103.59899,3.598989,467
Саратовская область,2021-07-01,105.54673,5.5467296,412
Саратовская область,2021-08-01,105.570114,5.570115,402
Саратовская область,2021-09-01,107.104866,7.104869,417
Саратовская область,2021-10-01,108.85639,8.856393,465
Саратовская область,2021-11-01,109.14488,9.144882,485
Саратовская область,2021-12-01,110.15962,10.159625,420
Саратовская область,2022-01-01,110.5939,0.394223,156
Саратовская область,2022-02-01,120.848236,9.702837,217
Саратовская область,2022-03-01,124.71204,13.210303,382
Саратовская область,2022-04-01,124.56724,13.078849,75
Саратовская область,2022-05-01,127.26941,15.531814,39
Саратовская область,2022-06-01,127.1533,15.426404,64
Саратовская область,2022-07-01,127.44455,15.690798,131
Саратовская область,2022-08-01,127.7434,15.9620905,130
Саратовская область,2022-09-01,125.880325,14.270836,138
Саратовская область,2022-10-01,125.64031,14.0529585,94
Саратовская область,2022-11-01,125.39581,13.831006,138
Саратовская область,2022-12-01,126.09049,14.461622,659
Саратовская область,2023-01-01,126.12827,0.029963763,253
Саратовская область,2023-02-01,126.93251,0.6677891,178
Саратовская область,2023-03-01,129.557,2.7492247,208
Саратовская область,2023-04-01,131.33934,4.162764,238
Саратовская область,2023-05-01,132.06972,4.7420077,223
Саратовская область,2023-06-01,133.46898,5.851736,338
Саратовская область,2023-07-01,133.91046,6.201871,221
Саратовская область,2023-08-01,133.45312,5.839161,957
Саратовская область,2023-09-01,136.24706,8.054979,425
Саратовская область,2023-10-01,139.82147,10.889776,328
Саратовская область,2023-11-01,140.31177,11.278623,444
Саратовская область,2023-12-01,143.93031,14.148419,626
Саратовская область,2024-01-01,141.63977,-1.5914172,77
Саратовская область,2024-02-01,138.69652,-3.6363356,154
Саратовская область,2024-03-01,141.91718,-1.3986837,184
Саратовская область,2024-04-01,143.5727,-0.24846314,144
Саратовская область,2024-05-01,144.98271,0.7311951,177
Саратовская область,2024-06-01,145.6894,1.2221932,291
Саратовская область,2024-07-01,145.67714,1.2136686,164
Саратовская область,2024-08-01,145.66283,1.2037185,164
Саратовская область,2024-09-01,147.2899,2.3341794,156
Саратовская область,2024-10-01,147.33978,2.368835,178
Саратовская область,2024-11-01,152.00339,5.609021,125
Саратовская область,2024-12-01,151.36024,5.162183,147
Саратовская область,2025-01-01,150.49991,-0.5684079,49
Саратовская область,2025-02-01,154.9026,2.3403447,130
Саратовская область,2025-03-01,158.62546,4.7999415,133
Саратовская область,2025-04-01,160.35605,5.943298,121
Саратовская область,2025-05-01,156.53745,3.420444,108
Саратовская область,2025-06-01,154.72308,2.2217362,105
Саратовская область,2025-07-01,151.54549,0.122381985,138
Саратовская область,2025-08-01,151.81757,0.30213544,166
Саратовская область,2025-09-01,152.12001,0.50195694,233
Саратовская область,2025-10-01,152.91641,1.0281147,220
Саратовская область,2025-11-01,153.53719,1.438247,462
Саратовская область,2025-12-01,154.41203,2.0162365,423
Саратовская область,2026-01-01,155.54286,0.7323407,167
Саратовская область,2026-02-01,157.32709,1.887842,68
Саратовская область,2026-03-01,158.62065,2.7255783,96
Саратовская область,2026-04-01,159.91225,3.562041,182
Саратовская область,2026-05-01,160.86316,4.1778665,103
Саратовская область,2026-06-01,162.3993,5.1727,173
Саратовская область,2026-07-01,162.44124,5.1998596,142
Сахалинская область,2021-01-01,100,0,25
Сахалинская область,2021-02-01,105.95639,5.9563894,52
Сахалинская область,2021-03-01,105.497116,5.4971156,21
Сахалинская область,2021-04-01,105.536385,5.5363865,57
Сахалинская область,2021-05-01,109.43461,9.43461,51
Сахалинская область,2021-06-01,109.43461,9.43461,108
Сахалинская область,2021-07-01,112.069916,12.069915,95
Сахалинская область,2021-08-01,112.94247,12.942464,88
Сахалинская область,2021-09-01,113.229576,13.229579,77
Сахалинская область,2021-10-01,115.84131,15.841308,55
Сахалинская область,2021-11-01,116.49064,16.490643,69
Сахалинская область,2021-12-01,118.288956,18.288952,121
Сахалинская область,2022-01-01,117.4673,-0.694617,67
Сахалинская область,2022-02-01,116.64397,-1.3906474,81
Сахалинская область,2022-03-01,119.15344,0.7308323,112
Сахалинская область,2022-04-01,119.602104,1.1101255,39
Сахалинская область,2022-05-01,118.14155,-0.12461478,26
Сахалинская область,2022-06-01,117.93153,-0.30215874,46
Сахалинская область,2022-07-01,120.39193,1.777828,55
Сахалинская область,2022-08-01,119.87352,1.3395754,65
Сахалинская область,2022-09-01,120.37073,1.7599045,86
Сахалинская область,2022-10-01,122.01376,3.1489089,54
Сахалинская область,2022-11-01,122.1218,3.2402458,64
Сахалинская область,2022-12-01,123.13966,4.100733,59
Сахалинская область,2023-01-01,122.47825,-0.5371303,38
Сахалинская область,2023-02-01,124.75412,1.3110782,73
Сахалинская область,2023-03-01,126.67673,2.8724008,93
Сахалинская область,2023-04-01,123.03609,-0.08411587,65
Сахалинская область,2023-05-01,124.83511,1.376847,66
Сахалинская область,2023-06-01,125.58238,1.9836986,86
Сахалинская область,2023-07-01,123.859406,0.58449364,69
Сахалинская область,2023-08-01,129.04959,4.7993665,111
Сахалинская область,2023-09-01,129.60242,5.2483044,109
Сахалинская область,2023-10-01,132.25145,7.399556,100
Сахалинская область,2023-11-01,131.77153,7.009818,153
Сахалинская область,2023-12-01,134.719,9.403416,145
Сахалинская область,2024-01-01,136.4281,1.2686448,43
Сахалинская область,2024-02-01,130.08936,-3.4365206,55
Сахалинская область,2024-03-01,133.42853,-0.95790094,101
Сахалинская область,2024-04-01,134.13167,-0.43597108,101
Сахалинская область,2024-05-01,135.90048,0.8769923,91
Сахалинская область,2024-06-01,135.05069,0.24620569,127
Сахалинская область,2024-07-01,135.49849,0.5786054,84
Сахалинская область,2024-08-01,133.70952,-0.7493251,76
Сахалинская область,2024-09-01,130.87808,-2.8510578,87
Сахалинская область,2024-10-01,132.58353,-1.5851363,104
Сахалинская область,2024-11-01,136.00362,0.9535505,70
Сахалинская область,2024-12-01,137.97592,2.4175692,112
Сахалинская область,2025-01-01,134.58342,-2.45877,41
Сахалинская область,2025-02-01,144.83656,4.972346,88
Сахалинская область,2025-03-01,142.7875,3.487265,106
Сахалинская область,2025-04-01,141.67651,2.682051,130
Сахалинская область,2025-05-01,142.66869,3.4011426,120
Сахалинская область,2025-06-01,142.60857,3.3575757,102
Сахалинская область,2025-07-01,143.06451,3.6880267,105
Сахалинская область,2025-08-01,141.52513,2.5723395,107
Сахалинская область,2025-09-01,141.00323,2.1940806,132
Сахалинская область,2025-10-01,140.53748,1.856515,136
Сахалинская область,2025-11-01,142.60019,3.3515015,80
Сахалинская область,2025-12-01,144.36423,4.6300163,80
Сахалинская область,2026-01-01,148.06313,2.5621974,89
Сахалинская область,2026-02-01,153.2821,6.1773467,84
Сахалинская область,2026-03-01,151.46123,4.916034,82
Сахалинская область,2026-04-01,151.47438,4.9251494,87
Сахалинская область,2026-05-01,151.74083,5.109708,120
Сахалинская область,2026-06-01,152.11662,5.3700247,117
Сахалинская область,2026-07-01,148.48508,2.8544776,88
Свердловская область,2021-01-01,100,0,1282
Свердловская область,2021-02-01,100.9306,0.93060577,1598
Свердловская область,2021-03-01,102.89343,2.8934329,1965
Свердловская область,2021-04-01,104.49683,4.4968314,2480
Свердловская область,2021-05-01,105.821686,5.821685,1713
Свердловская область,2021-06-01,107.190315,7.190312,2483
Свердловская область,2021-07-01,109.135345,9.135348,1405
Свердловская область,2021-08-01,110.35306,10.353062,1903
Свердловская область,2021-09-01,112.4756,12.475603,2001
Свердловская область,2021-10-01,115.020134,15.020131,2188
Свердловская область,2021-11-01,116.29279,16.292797,2238
Свердловская область,2021-12-01,118.620705,18.620703,2470
Свердловская область,2022-01-01,120.31068,1.4246864,1575
Свердловская область,2022-02-01,122.52153,3.2884874,2132
Свердловская область,2022-03-01,127.361946,7.369072,3197
Свердловская область,2022-04-01,130.79585,10.263932,659
Свердловская область,2022-05-01,131.6334,10.970006,550
Свердловская область,2022-06-01,132.80736,11.959683,842
Свердловская область,2022-07-01,133.35213,12.418928,934
Свердловская область,2022-08-01,135.14336,13.92898,1468
Свердловская область,2022-09-01,135.49713,14.2272215,1621
Свердловская область,2022-10-01,136.69559,15.23754,1419
Свердловская область,2022-11-01,137.45856,15.880753,1835
Свердловская область,2022-12-01,138.756,16.974516,2704
Свердловская область,2023-01-01,139.05536,0.2157498,942
Свердловская область,2023-02-01,140.19762,1.038964,1729
Свердловская область,2023-03-01,142.20924,2.4887211,2336
Свердловская область,2023-04-01,143.33806,3.3022425,2256
Свердловская область,2023-05-01,144.36159,4.0398912,2108
Свердловская область,2023-06-01,145.67134,4.983823,2243
Свердловская область,2023-07-01,147.37584,6.2122316,2658
Свердловская область,2023-08-01,150.37396,8.372948,4449
Свердловская область,2023-09-01,153.6063,10.702459,5048
Свердловская область,2023-10-01,158.3386,14.112977,3544
Свердловская область,2023-11-01,162.28871,16.959782,3890
Свердловская область,2023-12-01,165.98775,19.625645,3476
Свердловская область,2024-01-01,167.95818,1.1870896,1108
Свердловская область,2024-02-01,171.72638,3.4572632,1677
Свердловская область,2024-03-01,172.9046,4.1670866,2347
Свердловская область,2024-04-01,174.75436,5.2814794,2425
Свердловская область,2024-05-01,176.63898,6.4168735,3250
Свердловская область,2024-06-01,179.8433,8.347333,3922
Свердловская область,2024-07-01,181.70325,9.467859,1096
Свердловская область,2024-08-01,182.80693,10.132781,1680
Свердловская область,2024-09-01,184.00049,10.85185,1781
Свердловская область,2024-10-01,186.22282,12.190699,2010
Свердловская область,2024-11-01,189.66463,14.264225,1926
Свердловская область,2024-12-01,190.82086,14.960813,2532
Свердловская область,2025-01-01,191.80147,0.51388305,997
Свердловская область,2025-02-01,193.28474,1.2911948,1518
Свердловская область,2025-03-01,194.39514,1.8731062,1549
Свердловская область,2025-04-01,195.05869,2.220834,1688
Свердловская область,2025-05-01,194.46317,1.9087509,1504
Свердловская область,2025-06-01,194.59822,1.9795308,1630
Свердловская область,2025-07-01,195.62505,2.517635,1879
Свердловская область,2025-08-01,197.11327,3.297544,2085
Свердловская область,2025-09-01,199.72168,4.6644835,1870
Свердловская область,2025-10-01,200.74806,5.20236,2263
Свердловская область,2025-11-01,202.26216,5.995828,3069
Свердловская область,2025-12-01,203.79715,6.8002453,3759
Свердловская область,2026-01-01,207.85902,1.9930931,2319
Свердловская область,2026-02-01,210.57974,3.3281088,1403
Свердловская область,2026-03-01,210.8611,3.4661615,1679
Свердловская область,2026-04-01,211.85661,3.9546437,1513
Свердловская область,2026-05-01,212.38715,4.2149687,1253
Свердловская область,2026-06-01,212.18237,4.11449,2060
Свердловская область,2026-07-01,213.88458,4.9497356,1680
Смоленская область,2021-01-01,100,0,129
Смоленская область,2021-02-01,102.41324,2.4132404,168
Смоленская область,2021-03-01,102.64297,2.642966,216
Смоленская область,2021-04-01,103.36813,3.3681352,277
Смоленская область,2021-05-01,103.72001,3.7200062,191
Смоленская область,2021-06-01,104.6798,4.6798005,312
Смоленская область,2021-07-01,106.00427,6.0042744,146
Смоленская область,2021-08-01,106.61205,6.612053,195
Смоленская область,2021-09-01,107.082405,7.0824013,197
Смоленская область,2021-10-01,107.50501,7.505012,229
Смоленская область,2021-11-01,109.66431,9.664305,206
Смоленская область,2021-12-01,111.62513,11.625131,260
Смоленская область,2022-01-01,114.481766,2.5591357,191
Смоленская область,2022-02-01,115.79317,3.733962,235
Смоленская область,2022-03-01,125.03197,12.010588,360
Смоленская область,2022-04-01,129.08241,15.639208,53
Смоленская область,2022-05-01,128.00262,14.671876,36
Смоленская область,2022-06-01,123.36912,10.52092,67
Смоленская область,2022-07-01,122.70391,9.924991,72
Смоленская область,2022-08-01,126.32568,13.169575,76
Смоленская область,2022-09-01,125.2305,12.188445,122
Смоленская область,2022-10-01,126.680305,13.487261,78
Смоленская область,2022-11-01,125.410355,12.349569,202
Смоленская область,2022-12-01,125.89481,12.783579,111
Смоленская область,2023-01-01,125.444016,-0.3580749,110
Смоленская область,2023-02-01,124.588,-1.0380235,102
Смоленская область,2023-03-01,124.911194,-0.7813041,168
Смоленская область,2023-04-01,124.49025,-1.1156645,150
Смоленская область,2023-05-01,125.58366,-0.24715933,266
Смоленская область,2023-06-01,125.29053,-0.47999606,170
Смоленская область,2023-07-01,124.999825,-0.71090513,159
Смоленская область,2023-08-01,126.83241,0.74474293,288
Смоленская область,2023-09-01,131.75555,4.6552615,351
Смоленская область,2023-10-01,137.05606,8.865527,222
Смоленская область,2023-11-01,137.71802,9.3913355,273
Смоленская область,2023-12-01,141.6122,12.484531,174
Смоленская область,2024-01-01,143.41342,1.2719429,83
Смоленская область,2024-02-01,143.4077,1.267902,89
Смоленская область,2024-03-01,143.64594,1.436129,153
Смоленская область,2024-04-01,146.20695,3.2446067,169
Смоленская область,2024-05-01,148.83128,5.0977917,178
Смоленская область,2024-06-01,150.85547,6.527177,274
Смоленская область,2024-07-01,151.13622,6.7254267,198
Смоленская область,2024-08-01,152.61586,7.770276,115
Смоленская область,2024-09-01,149.66202,5.6844096,148
Смоленская область,2024-10-01,150.54054,6.3047895,145
Смоленская область,2024-11-01,148.21992,4.6660695,162
Смоленская область,2024-12-01,157.6525,11.326924,134
Смоленская область,2025-01-01,157.026,-0.39739034,138
Смоленская область,2025-02-01,161.60408,2.5065148,167
Смоленская область,2025-03-01,165.94249,5.258391,115
Смоленская область,2025-04-01,170.75829,8.313085,145
Смоленская область,2025-05-01,169.19565,7.3218966,149
Смоленская область,2025-06-01,170.14227,7.9223433,99
Смоленская область,2025-07-01,167.37483,6.166939,169
Смоленская область,2025-08-01,168.12221,6.6409984,118
Смоленская область,2025-09-01,167.81697,6.447389,177
Смоленская область,2025-10-01,166.29433,5.4815664,149
Смоленская область,2025-11-01,167.79973,6.436451,114
Смоленская область,2025-12-01,170.96112,8.441741,300
Смоленская область,2026-01-01,162.81662,-4.763943,153
Смоленская область,2026-02-01,164.3615,-3.8603072,68
Смоленская область,2026-03-01,165.2898,-3.317316,82
Смоленская область,2026-04-01,164.97835,-3.499493,110
Смоленская область,2026-05-01,168.29355,-1.5603348,151
Смоленская область,2026-06-01,170.93292,-0.016488928,156
Смоленская область,2026-07-01,169.50229,-0.8533128,202
Ставропольский край,2021-01-01,100,0,526
Ставропольский край,2021-02-01,101.055626,1.0556297,557
Ставропольский край,2021-03-01,101.16061,1.1606079,710
Ставропольский край,2021-04-01,101.82678,1.8267854,677
Ставропольский край,2021-05-01,103.03553,3.0355296,580
Ставропольский край,2021-06-01,104.61362,4.6136184,799
Ставропольский край,2021-07-01,106.324875,6.3248777,704
Ставропольский край,2021-08-01,108.08931,8.089312,778
Ставропольский край,2021-09-01,109.736626,9.736624,691
Ставропольский край,2021-10-01,112.99486,12.99486,886
Ставропольский край,2021-11-01,114.3923,14.3923025,824
Ставропольский край,2021-12-01,118.90602,18.906023,860
Ставропольский край,2022-01-01,125.48563,5.53345,598
Ставропольский край,2022-02-01,127.56291,7.280447,742
Ставропольский край,2022-03-01,134.91122,13.460377,801
Ставропольский край,2022-04-01,137.05913,15.2667675,216
Ставропольский край,2022-05-01,138.09042,16.134083,159
Ставропольский край,2022-06-01,138.15106,16.185085,168
Ставропольский край,2022-07-01,137.53143,15.663971,318
Ставропольский край,2022-08-01,138.42831,16.418257,360
Ставропольский край,2022-09-01,139.38075,17.219248,410
Ставропольский край,2022-10-01,139.1949,17.062948,350
Ставропольский край,2022-11-01,138.74991,16.688719,471
Ставропольский край,2022-12-01,139.7145,17.499931,684
Ставропольский край,2023-01-01,140.23108,0.36973998,403
Ставропольский край,2023-02-01,139.82788,0.081159346,553
Ставропольский край,2023-03-01,140.06163,0.24846254,800
Ставропольский край,2023-04-01,141.14645,1.0249128,726
Ставропольский край,2023-05-01,142.15663,1.7479488,873
Ставропольский край,2023-06-01,142.44485,1.9542385,870
Ставропольский край,2023-07-01,144.37625,3.336626,955
Ставропольский край,2023-08-01,146.18143,4.628681,1424
Ставропольский край,2023-09-01,147.07202,5.266111,1827
Ставропольский край,2023-10-01,148.31036,6.1524544,1732
Ставропольский край,2023-11-01,150.19313,7.5000315,1424
Ставропольский край,2023-12-01,150.70207,7.864306,1604
Ставропольский край,2024-01-01,152.32855,1.0792724,716
Ставропольский край,2024-02-01,156.43195,3.8021226,784
Ставропольский край,2024-03-01,155.58551,3.2404616,936
Ставропольский край,2024-04-01,155.26343,3.0267403,976
Ставропольский край,2024-05-01,155.78896,3.3754573,1360
Ставропольский край,2024-06-01,157.6108,4.5843554,1812
Ставропольский край,2024-07-01,158.60426,5.2435894,556
Ставропольский край,2024-08-01,159.75601,6.007845,897
Ставропольский край,2024-09-01,159.38376,5.760834,894
Ставропольский край,2024-10-01,159.42409,5.78759,781
Ставропольский край,2024-11-01,160.31816,6.3808637,846
Ставропольский край,2024-12-01,160.60384,6.570423,858
Ставропольский край,2025-01-01,161.0459,0.27525133,548
Ставропольский край,2025-02-01,163.96242,2.0912242,799
Ставропольский край,2025-03-01,163.69292,1.9234164,727
Ставропольский край,2025-04-01,162.7473,1.3346306,715
Ставропольский край,2025-05-01,162.55974,1.2178428,677
Ставропольский край,2025-06-01,162.27806,1.0424594,807
Ставропольский край,2025-07-01,162.60106,1.2435741,867
Ставропольский край,2025-08-01,162.28636,1.047627,869
Ставропольский край,2025-09-01,163.06335,1.531423,792
Ставропольский край,2025-10-01,163.61487,1.874817,952
Ставропольский край,2025-11-01,163.4235,1.7556605,1212
Ставропольский край,2025-12-01,164.58731,2.4803104,1384
Ставропольский край,2026-01-01,166.69006,1.2775903,897
Ставропольский край,2026-02-01,167.46347,1.747501,558
Ставропольский край,2026-03-01,169.1815,2.7913468,695
Ставропольский край,2026-04-01,170.1929,3.4058473,679
Ставропольский край,2026-05-01,170.1304,3.3678734,630
Ставропольский край,2026-06-01,171.53978,4.224182,1018
Ставропольский край,2026-07-01,172.51453,4.8164263,838
Тамбовская область,2021-01-01,100,0,191
Тамбовская область,2021-02-01,101.10125,1.1012464,158
Тамбовская область,2021-03-01,101.74556,1.7455598,232
Тамбовская область,2021-04-01,102.94175,2.9417489,246
Тамбовская область,2021-05-01,103.54844,3.5484421,161
Тамбовская область,2021-06-01,104.398384,4.398384,195
Тамбовская область,2021-07-01,105.90432,5.904322,150
Тамбовская область,2021-08-01,107.17791,7.177912,124
Тамбовская область,2021-09-01,107.1993,7.199305,129
Тамбовская область,2021-10-01,108.847885,8.847888,132
Тамбовская область,2021-11-01,110.02152,10.02152,191
Тамбовская область,2021-12-01,110.83871,10.838709,251
Тамбовская область,2022-01-01,110.064545,-0.6984615,102
Тамбовская область,2022-02-01,110.27526,-0.5083529,168
Тамбовская область,2022-03-01,114.11159,2.9528322,227
Тамбовская область,2022-04-01,115.19396,3.9293578,68
Тамбовская область,2022-05-01,114.63222,3.4225502,80
Тамбовская область,2022-06-01,114.08031,2.924609,59
Тамбовская область,2022-07-01,114.06328,2.9092462,78
Тамбовская область,2022-08-01,113.31188,2.231328,92
Тамбовская область,2022-09-01,112.39722,1.4061033,74
Тамбовская область,2022-10-01,113.635376,2.5231833,98
Тамбовская область,2022-11-01,113.731384,2.6098044,114
Тамбовская область,2022-12-01,115.51786,4.221588,179
Тамбовская область,2023-01-01,115.74738,0.19868554,68
Тамбовская область,2023-02-01,116.33167,0.70448697,112
Тамбовская область,2023-03-01,118.149704,2.2783,142
Тамбовская область,2023-04-01,117.924,2.0829177,203
Тамбовская область,2023-05-01,120.00631,3.8855016,160
Тамбовская область,2023-06-01,120.54434,4.351255,131
Тамбовская область,2023-07-01,121.54732,5.219502,137
Тамбовская область,2023-08-01,122.178696,5.7660613,201
Тамбовская область,2023-09-01,125.793686,8.895439,203
Тамбовская область,2023-10-01,127.04073,9.974969,228
Тамбовская область,2023-11-01,129.07301,11.734248,167
Тамбовская область,2023-12-01,128.75645,11.460206,277
Тамбовская область,2024-01-01,127.04436,-1.3297132,65
Тамбовская область,2024-02-01,128.64575,-0.08597086,91
Тамбовская область,2024-03-01,128.86212,0.08207086,187
Тамбовская область,2024-04-01,130.34038,1.2301733,196
Тамбовская область,2024-05-01,131.30824,1.9818808,199
Тамбовская область,2024-06-01,130.64653,1.4679558,236
Тамбовская область,2024-07-01,129.94278,0.9213719,122
Тамбовская область,2024-08-01,130.77194,1.5653561,152
Тамбовская область,2024-09-01,130.73933,1.5400316,186
Тамбовская область,2024-10-01,131.59132,2.20173,165
Тамбовская область,2024-11-01,131.38376,2.0405252,128
Тамбовская область,2024-12-01,131.80658,2.3689146,148
Тамбовская область,2025-01-01,131.10834,-0.5297509,71
Тамбовская область,2025-02-01,132.64902,0.63914263,141
Тамбовская область,2025-03-01,134.01115,1.6725824,100
Тамбовская область,2025-04-01,134.85765,2.3148115,110
Тамбовская область,2025-05-01,134.34807,1.9281948,126
Тамбовская область,2025-06-01,133.50015,1.2848955,124
Тамбовская область,2025-07-01,133.70262,1.438501,148
Тамбовская область,2025-08-01,133.76567,1.4863372,190
Тамбовская область,2025-09-01,133.77774,1.495493,186
Тамбовская область,2025-10-01,134.76607,2.2453287,182
Тамбовская область,2025-11-01,136.0479,3.2178402,214
Тамбовская область,2025-12-01,135.1455,2.5331898,284
Тамбовская область,2026-01-01,135.56525,0.31059703,207
Тамбовская область,2026-02-01,135.58263,0.3234568,79
Тамбовская область,2026-03-01,135.17357,0.020779401,89
Тамбовская область,2026-04-01,134.62807,-0.3828611,112
Тамбовская область,2026-05-01,135.16766,0.01641068,105
Тамбовская область,2026-06-01,135.14653,0.0007739895,151
Тамбовская область,2026-07-01,134.93018,-0.15932125,164
Тверская область,2021-01-01,100,0,186
Тверская область,2021-02-01,100.45202,0.45201817,259
Тверская область,2021-03-01,105.83098,5.830981,310
Тверская область,2021-04-01,109.722244,9.722242,329
Тверская область,2021-05-01,111.05245,11.052452,213
Тверская область,2021-06-01,111.3384,11.338401,395
Тверская область,2021-07-01,115.02441,15.024405,191
Тверская область,2021-08-01,120.42422,20.424213,293
Тверская область,2021-09-01,124.1284,24.128403,296
Тверская область,2021-10-01,125.62083,25.62083,294
Тверская область,2021-11-01,128.32497,28.324965,334
Тверская область,2021-12-01,133.33728,33.33728,431
Тверская область,2022-01-01,137.6232,3.2143483,205
Тверская область,2022-02-01,142.19405,6.6423783,326
Тверская область,2022-03-01,147.41455,10.557639,305
Тверская область,2022-04-01,152.9222,14.688253,47
Тверская область,2022-05-01,152.86989,14.649025,46
Тверская область,2022-06-01,149.51973,12.136483,57
Тверская область,2022-07-01,144.30266,8.223786,144
Тверская область,2022-08-01,149.09932,11.8211775,184
Тверская область,2022-09-01,154.31474,15.732632,155
