date,query,avg_tone,vol_index
20241025,"""real estate"" Russia",-1.5231,0.0501
20241025,housing Russia,-1.1805,0.1207
20241025,mortgage Russia,-0.286,0.0398
20241025,mortgage sourcecountry:RS,0.31,0.0404
20241026,"""real estate"" Russia",-2.0776,0.0371
20241026,housing Russia,-2.0041,0.096
20241026,mortgage Russia,-0.8836,0.0234
20241026,mortgage sourcecountry:RS,0.6523,0.0145
20241027,"""real estate"" Russia",-1.7799,0.0312
20241027,housing Russia,-2.0381,0.1142
20241027,mortgage Russia,-2.8803,0.0381
20241027,mortgage sourcecountry:RS,-0.1464,0.0129
20241028,"""real estate"" Russia",-1.4856,0.0491
20241028,housing Russia,-1.328,0.1201
20241028,mortgage Russia,-0.1937,0.0293
20241028,mortgage sourcecountry:RS,0.1567,0.0352
20241029,"""real estate"" Russia",-2.1209,0.0858
20241029,housing Russia,-1.5284,0.1155
20241029,mortgage Russia,-0.2373,0.0353
20241029,mortgage sourcecountry:RS,0.6817,0.0336
20241030,"""real estate"" Russia",-2.5652,0.0755
20241030,housing Russia,-0.2422,0.1069
20241030,mortgage Russia,0.5932,0.0342
20241030,mortgage sourcecountry:RS,0.5822,0.0542
20241031,"""real estate"" Russia",-1.2729,0.0721
20241031,housing Russia,-1.3179,0.1078
20241031,mortgage Russia,-0.6725,0.0324
20241031,mortgage sourcecountry:RS,-0.1656,0.0402
20241101,"""real estate"" Russia",-1.7661,0.0566
20241101,housing Russia,-1.5429,0.1113
20241101,mortgage Russia,-1.0196,0.0319
20241101,mortgage sourcecountry:RS,-0.5605,0.0409
20241102,"""real estate"" Russia",-2.0962,0.0678
20241102,housing Russia,-1.6296,0.1173
20241102,mortgage Russia,-1.154,0.0223
20241102,mortgage sourcecountry:RS,1.0059,0.03
20241103,"""real estate"" Russia",-1.2529,0.0441
20241103,housing Russia,-1.669,0.0767
20241103,mortgage Russia,-1.3129,0.0143
20241103,mortgage sourcecountry:RS,-0.0676,0.0136
20241104,"""real estate"" Russia",-1.8116,0.0432
20241104,housing Russia,-1.9191,0.0892
20241104,mortgage Russia,-0.122,0.017
20241104,mortgage sourcecountry:RS,-0.1619,0.0175
20241105,"""real estate"" Russia",-1.419,0.0611
20241105,housing Russia,-1.0894,0.1533
20241105,mortgage Russia,-0.5321,0.0377
20241105,mortgage sourcecountry:RS,-0.2017,0.0413
20241106,"""real estate"" Russia",-1.2911,0.0948
20241106,housing Russia,-1.8659,0.2271
20241106,mortgage Russia,-0.6518,0.0443
20241106,mortgage sourcecountry:RS,-0.4391,0.0387
20241107,"""real estate"" Russia",-1.5001,0.0769
20241107,housing Russia,-1.4888,0.1636
20241107,mortgage Russia,-1.938,0.0568
20241107,mortgage sourcecountry:RS,0.2546,0.036
20241108,"""real estate"" Russia",-1.6087,0.0728
20241108,housing Russia,-3.3156,0.2398
20241108,mortgage Russia,-0.5036,0.0231
20241108,mortgage sourcecountry:RS,-0.3858,0.0312
20241109,"""real estate"" Russia",-1.9052,0.0387
20241109,housing Russia,-1.9057,0.1024
20241109,mortgage Russia,0.0723,0.0097
20241109,mortgage sourcecountry:RS,0.9657,0.0121
20241110,"""real estate"" Russia",-0.7824,0.0534
20241110,housing Russia,-2.4125,0.1362
20241110,mortgage Russia,-1.0944,0.0173
20241110,mortgage sourcecountry:RS,-0.4616,0.0233
20241111,"""real estate"" Russia",-0.9017,0.0739
20241111,housing Russia,-1.2987,0.1473
20241111,mortgage Russia,0.9861,0.0472
20241111,mortgage sourcecountry:RS,0.9489,0.07
20241112,"""real estate"" Russia",-1.7736,0.0621
20241112,housing Russia,-1.3681,0.12
20241112,mortgage Russia,-0.3581,0.037
20241112,mortgage sourcecountry:RS,0.765,0.0417
20241113,"""real estate"" Russia",-0.9255,0.1213
20241113,housing Russia,-0.9065,0.1119
20241113,mortgage Russia,-0.1237,0.0309
20241113,mortgage sourcecountry:RS,-0.4017,0.0344
20241114,"""real estate"" Russia",-0.8494,0.0581
20241114,housing Russia,-0.3984,0.1208
20241114,mortgage Russia,1.2323,0.033
20241114,mortgage sourcecountry:RS,0.7983,0.0365
20241115,"""real estate"" Russia",-1.9926,0.1045
20241115,housing Russia,-1.2599,0.1205
20241115,mortgage Russia,0.4021,0.0387
20241115,mortgage sourcecountry:RS,0.6393,0.0424
20241116,"""real estate"" Russia",-1.8293,0.0441
20241116,housing Russia,-1.2954,0.087
20241116,mortgage Russia,-0.0861,0.0221
20241116,mortgage sourcecountry:RS,-0.1437,0.0208
20241117,"""real estate"" Russia",-2.5668,0.0633
20241117,housing Russia,-3.7377,0.1126
20241117,mortgage Russia,1.0072,0.0161
20241117,mortgage sourcecountry:RS,0.2393,0.0151
20241118,"""real estate"" Russia",-1.0724,0.0658
20241118,housing Russia,-2.7501,0.1648
20241118,mortgage Russia,0.0712,0.0383
20241118,mortgage sourcecountry:RS,0.6364,0.0435
20241119,"""real estate"" Russia",-0.9715,0.0696
20241119,housing Russia,-1.4816,0.1525
20241119,mortgage Russia,-0.2556,0.0383
20241119,mortgage sourcecountry:RS,-0.0578,0.046
20241120,"""real estate"" Russia",-1.1269,0.0798
20241120,housing Russia,-1.5841,0.1416
20241120,mortgage Russia,-1.2371,0.0371
20241120,mortgage sourcecountry:RS,0.2119,0.029
20241121,"""real estate"" Russia",-1.5985,0.0694
20241121,housing Russia,-0.9928,0.1187
20241121,mortgage Russia,-1.1913,0.0286
20241121,mortgage sourcecountry:RS,0.2403,0.03
20241122,"""real estate"" Russia",-1.7242,0.0562
20241122,housing Russia,-0.9307,0.1165
20241122,mortgage Russia,-1.7792,0.0385
20241122,mortgage sourcecountry:RS,1.1255,0.0234
20241123,"""real estate"" Russia",-0.6378,0.0483
20241123,housing Russia,-1.6519,0.1477
20241123,mortgage Russia,-0.8819,0.0259
20241123,mortgage sourcecountry:RS,0.7275,0.0163
20241124,"""real estate"" Russia",-1.0128,0.0429
20241124,housing Russia,-1.3182,0.1498
20241124,mortgage Russia,-2.1066,0.0128
20241124,mortgage sourcecountry:RS,-0.9891,0.0128
20241125,"""real estate"" Russia",-0.8298,0.0624
20241125,housing Russia,-1.3642,0.1436
20241125,mortgage Russia,-1.1719,0.0278
20241125,mortgage sourcecountry:RS,0.1412,0.0312
20241126,"""real estate"" Russia",-1.9843,0.0756
20241126,housing Russia,-1.442,0.1305
20241126,mortgage Russia,-0.4041,0.0332
20241126,mortgage sourcecountry:RS,-0.192,0.0462
20241127,"""real estate"" Russia",-1.272,0.06
20241127,housing Russia,-1.456,0.1354
20241127,mortgage Russia,-0.2236,0.0234
20241127,mortgage sourcecountry:RS,0.4271,0.0295
20241128,"""real estate"" Russia",-0.7648,0.0646
20241128,housing Russia,-1.1993,0.1234
20241128,mortgage Russia,0.6352,0.0278
20241128,mortgage sourcecountry:RS,0.8239,0.0363
20241129,"""real estate"" Russia",-1.9766,0.0596
20241129,housing Russia,-2.0902,0.1329
20241129,mortgage Russia,-1.5155,0.0545
20241129,mortgage sourcecountry:RS,0.2252,0.0375
20241130,"""real estate"" Russia",-0.9565,0.0421
20241130,housing Russia,-2.898,0.1036
20241130,mortgage Russia,-2.2141,0.0125
20241130,mortgage sourcecountry:RS,1.0237,0.0101
20241201,"""real estate"" Russia",-1.6717,0.0415
20241201,housing Russia,-2.5968,0.1022
20241201,mortgage Russia,-0.6692,0.0192
20241201,mortgage sourcecountry:RS,0.3938,0.0192
20241202,"""real estate"" Russia",-3.2722,0.101
20241202,housing Russia,-1.617,0.1307
20241202,mortgage Russia,0.039,0.0421
20241202,mortgage sourcecountry:RS,0.7111,0.0427
20241203,"""real estate"" Russia",-1.2097,0.0895
20241203,housing Russia,-0.876,0.1271
20241203,mortgage Russia,0.1152,0.0318
20241203,mortgage sourcecountry:RS,0.2944,0.0327
20241204,"""real estate"" Russia",-1.5307,0.0477
20241204,housing Russia,-1.426,0.1108
20241204,mortgage Russia,0.2714,0.0246
20241204,mortgage sourcecountry:RS,0.2477,0.0282
20241205,"""real estate"" Russia",-1.0929,0.0528
20241205,housing Russia,-0.7507,0.1042
20241205,mortgage Russia,0.0671,0.0387
20241205,mortgage sourcecountry:RS,0.4115,0.0406
20241206,"""real estate"" Russia",-1.3873,0.043
20241206,housing Russia,-1.0642,0.1367
20241206,mortgage Russia,0.1237,0.0305
20241206,mortgage sourcecountry:RS,0.7584,0.034
20241207,"""real estate"" Russia",0.3855,0.1762
20241207,housing Russia,-1.914,0.1034
20241207,mortgage Russia,-1.2443,0.0196
20241207,mortgage sourcecountry:RS,-0.1965,0.018
20241208,"""real estate"" Russia",-1.5268,0.115
20241208,housing Russia,-1.9131,0.0935
20241208,mortgage Russia,-1.3708,0.012
20241208,mortgage sourcecountry:RS,0.1027,0.012
20241209,"""real estate"" Russia",-1.6238,0.0805
20241209,housing Russia,-1.8172,0.1405
20241209,mortgage Russia,-0.2037,0.0278
20241209,mortgage sourcecountry:RS,0.3968,0.0408
20241210,"""real estate"" Russia",-1.8449,0.0704
20241210,housing Russia,-1.3331,0.1194
20241210,mortgage Russia,-0.3549,0.0198
20241210,mortgage sourcecountry:RS,0.777,0.0334
20241211,"""real estate"" Russia",-0.6826,0.0523
20241211,housing Russia,-1.1207,0.1099
20241211,mortgage Russia,0.4315,0.0282
20241211,mortgage sourcecountry:RS,1.1455,0.0317
20241212,"""real estate"" Russia",-1.7974,0.0839
20241212,housing Russia,-0.7352,0.1326
20241212,mortgage Russia,-0.4157,0.0433
20241212,mortgage sourcecountry:RS,0.1178,0.0503
20241213,"""real estate"" Russia",-1.2609,0.0619
20241213,housing Russia,-1.2147,0.115
20241213,mortgage Russia,-0.4981,0.0557
20241213,mortgage sourcecountry:RS,0.898,0.0468
20241214,"""real estate"" Russia",-1.8562,0.0464
20241214,housing Russia,-1.1657,0.1196
20241214,mortgage Russia,0.2299,0.0232
20241214,mortgage sourcecountry:RS,0.7185,0.0183
20241215,"""real estate"" Russia",-1.3475,0.0881
20241215,housing Russia,-1.5532,0.1753
20241215,mortgage Russia,-0.5643,0.0197
20241215,mortgage sourcecountry:RS,-1.0966,0.0162
20241216,"""real estate"" Russia",-1.9557,0.1113
20241216,housing Russia,-1.6345,0.1219
20241216,mortgage Russia,-0.806,0.0318
20241216,mortgage sourcecountry:RS,0.6548,0.0224
20241217,"""real estate"" Russia",-1.1659,0.0618
20241217,housing Russia,-2.8789,0.1698
20241217,mortgage Russia,-0.6342,0.0319
20241217,mortgage sourcecountry:RS,0.3642,0.0329
20241218,"""real estate"" Russia",-1.4915,0.054
20241218,housing Russia,-1.5422,0.1559
20241218,mortgage Russia,-0.0943,0.0254
20241218,mortgage sourcecountry:RS,0.2674,0.0374
20241219,"""real estate"" Russia",-1.952,0.0409
20241219,housing Russia,-0.2771,0.1641
20241219,mortgage Russia,0.0468,0.0708
20241219,mortgage sourcecountry:RS,0.2361,0.0802
20241220,"""real estate"" Russia",-1.6122,0.0715
20241220,housing Russia,-0.7467,0.1705
20241220,mortgage Russia,0.0537,0.0568
20241220,mortgage sourcecountry:RS,0.5177,0.0732
20241221,"""real estate"" Russia",-0.5065,0.0447
20241221,housing Russia,-1.6929,0.1358
20241221,mortgage Russia,-0.6608,0.0233
20241221,mortgage sourcecountry:RS,0.8796,0.0177
20241222,"""real estate"" Russia",1.5877,0.1051
20241222,housing Russia,-2.5591,0.1347
20241222,mortgage Russia,-0.6689,0.0306
20241222,mortgage sourcecountry:RS,-0.2518,0.0388
20241223,"""real estate"" Russia",-1.4244,0.0689
20241223,housing Russia,-0.7402,0.1372
20241223,mortgage Russia,0.6538,0.0448
20241223,mortgage sourcecountry:RS,0.9956,0.0518
20241224,"""real estate"" Russia",-0.6585,0.0809
20241224,housing Russia,-0.1301,0.1686
20241224,mortgage Russia,1.1859,0.0431
20241224,mortgage sourcecountry:RS,0.6972,0.0643
20241225,"""real estate"" Russia",-1.9066,0.0657
20241225,housing Russia,-1.9475,0.1597
20241225,mortgage Russia,0.4099,0.043
20241225,mortgage sourcecountry:RS,1.1031,0.0578
20241226,"""real estate"" Russia",-1.4593,0.0701
20241226,housing Russia,-1.9597,0.1689
20241226,mortgage Russia,0.3185,0.0378
20241226,mortgage sourcecountry:RS,0.8841,0.0462
20241227,"""real estate"" Russia",-1.1729,0.0775
20241227,housing Russia,-1.4917,0.1362
20241227,mortgage Russia,0.0072,0.0454
20241227,mortgage sourcecountry:RS,1.2098,0.0372
20241228,"""real estate"" Russia",-0.8963,0.0756
20241228,housing Russia,-2.3443,0.2344
20241228,mortgage Russia,0.1522,0.0224
20241228,mortgage sourcecountry:RS,-0.0177,0.0336
20241229,"""real estate"" Russia",-0.9671,0.054
20241229,housing Russia,-1.8239,0.1345
20241229,mortgage Russia,-0.1156,0.0216
20241229,mortgage sourcecountry:RS,0.9952,0.0144
20241230,"""real estate"" Russia",-0.8736,0.0545
20241230,housing Russia,-0.9809,0.1139
20241230,mortgage Russia,-1.3726,0.0369
20241230,mortgage sourcecountry:RS,0.5921,0.012
20241231,"""real estate"" Russia",-1.3356,0.0484
20241231,housing Russia,-1.7385,0.112
20241231,mortgage Russia,-0.5392,0.0092
20241231,mortgage sourcecountry:RS,0.7561,0.0061
20250101,"""real estate"" Russia",-1.5077,0.0561
20250101,housing Russia,-3.0265,0.1266
20250101,mortgage Russia,-1.1088,0.0299
20250101,mortgage sourcecountry:RS,-0.1425,0.0217
20250102,"""real estate"" Russia",-0.8975,0.0372
20250102,housing Russia,-2.0056,0.0751
20250102,mortgage Russia,0.5456,0.0132
20250102,mortgage sourcecountry:RS,0.23,0.0084
20250103,"""real estate"" Russia",-1.566,0.0318
20250103,housing Russia,-1.9607,0.0857
20250103,mortgage Russia,-1.0701,0.0156
20250103,mortgage sourcecountry:RS,0.5963,0.0098
20250104,"""real estate"" Russia",-1.6671,0.0431
20250104,housing Russia,-1.8937,0.0804
20250104,mortgage Russia,-0.5415,0.0137
20250104,mortgage sourcecountry:RS,0.5374,0.0147
20250105,"""real estate"" Russia",-2.0723,0.0451
20250105,housing Russia,-2.1735,0.0659
20250105,mortgage Russia,-0.9981,0.0077
20250105,mortgage sourcecountry:RS,-0.5833,0.0154
20250106,"""real estate"" Russia",-1.7408,0.0351
20250106,housing Russia,-2.0429,0.0626
20250106,mortgage Russia,-0.2912,0.0119
20250106,mortgage sourcecountry:RS,-0.2146,0.0069
20250107,"""real estate"" Russia",-2.3218,0.0458
20250107,housing Russia,-1.4928,0.0995
20250107,mortgage Russia,-0.1153,0.0093
20250107,mortgage sourcecountry:RS,0.2753,0.0066
20250108,"""real estate"" Russia",-1.8522,0.0597
20250108,housing Russia,-1.4503,0.0693
20250108,mortgage Russia,-1.4427,0.0163
20250108,mortgage sourcecountry:RS,0.2086,0.0096
20250109,"""real estate"" Russia",-1.305,0.0662
20250109,housing Russia,-1.5555,0.1483
20250109,mortgage Russia,0.143,0.0221
20250109,mortgage sourcecountry:RS,0.1988,0.0232
20250110,"""real estate"" Russia",-1.8022,0.0611
20250110,housing Russia,-1.0641,0.1158
20250110,mortgage Russia,-0.8204,0.02
20250110,mortgage sourcecountry:RS,0.2167,0.0277
20250111,"""real estate"" Russia",-1.5907,0.0365
20250111,housing Russia,-1.7777,0.0775
20250111,mortgage Russia,-2.1878,0.0137
20250111,mortgage sourcecountry:RS,0.7719,0.0137
20250112,"""real estate"" Russia",-1.5891,0.0437
20250112,housing Russia,-2.4285,0.1298
20250112,mortgage Russia,-1.633,0.0155
20250112,mortgage sourcecountry:RS,0.3283,0.0169
20250113,"""real estate"" Russia",-2.2249,0.1033
20250113,housing Russia,-1.5636,0.117
20250113,mortgage Russia,-0.3711,0.0213
20250113,mortgage sourcecountry:RS,-0.5274,0.0312
20250114,"""real estate"" Russia",-1.9395,0.0653
20250114,housing Russia,-1.6486,0.1195
20250114,mortgage Russia,-0.642,0.0377
20250114,mortgage sourcecountry:RS,0.8206,0.0212
20250115,"""real estate"" Russia",-1.5932,0.0559
20250115,housing Russia,-1.6477,0.0945
20250115,mortgage Russia,-0.3434,0.0233
20250115,mortgage sourcecountry:RS,0.4411,0.0253
20250116,"""real estate"" Russia",-1.3881,0.0535
20250116,housing Russia,-1.6729,0.1048
20250116,mortgage Russia,-0.8379,0.0238
20250116,mortgage sourcecountry:RS,-0.1056,0.0275
20250117,"""real estate"" Russia",-1.1281,0.0706
20250117,housing Russia,-1.8317,0.1258
20250117,mortgage Russia,-1.4621,0.0295
20250117,mortgage sourcecountry:RS,-1.0917,0.0257
20250118,"""real estate"" Russia",-2.0136,0.0567
20250118,housing Russia,-2.9515,0.122
20250118,mortgage Russia,-1.3008,0.0233
20250118,mortgage sourcecountry:RS,-0.376,0.0132
20250119,"""real estate"" Russia",-1.3648,0.0426
20250119,housing Russia,-2.163,0.0969
20250119,mortgage Russia,-0.4246,0.019
20250119,mortgage sourcecountry:RS,-0.1146,0.0163
20250120,"""real estate"" Russia",-0.9905,0.0731
20250120,housing Russia,-1.5551,0.136
20250120,mortgage Russia,-0.4058,0.0213
20250120,mortgage sourcecountry:RS,-0.2378,0.0251
20250121,"""real estate"" Russia",-1.604,0.0508
20250121,housing Russia,-1.2787,0.1237
20250121,mortgage Russia,-0.534,0.0198
20250121,mortgage sourcecountry:RS,-0.0639,0.0273
20250122,"""real estate"" Russia",-1.6284,0.0692
20250122,housing Russia,-1.5896,0.1213
20250122,mortgage Russia,-0.04,0.0197
20250122,mortgage sourcecountry:RS,0.7188,0.0298
20250123,"""real estate"" Russia",-1.6358,0.0602
20250123,housing Russia,-1.5609,0.1255
20250123,mortgage Russia,-0.4237,0.0245
20250123,mortgage sourcecountry:RS,0.2125,0.0327
20250124,"""real estate"" Russia",-1.3785,0.0544
20250124,housing Russia,-1.927,0.1209
20250124,mortgage Russia,-1.1614,0.028
20250124,mortgage sourcecountry:RS,-0.4757,0.0158
20250125,"""real estate"" Russia",-0.7116,0.0317
20250125,housing Russia,-1.8864,0.1032
20250125,mortgage Russia,-0.229,0.0235
20250125,mortgage sourcecountry:RS,0.1385,0.0308
20250126,"""real estate"" Russia",-0.6766,0.0391
20250126,housing Russia,-1.5541,0.0881
20250126,mortgage Russia,0.4697,0.0225
20250126,mortgage sourcecountry:RS,0.7954,0.0294
20250127,"""real estate"" Russia",-1.5203,0.0519
20250127,housing Russia,-1.3941,0.1378
20250127,mortgage Russia,-0.9102,0.026
20250127,mortgage sourcecountry:RS,0.2985,0.0317
20250128,"""real estate"" Russia",-0.9677,0.042
20250128,housing Russia,-1.1921,0.104
20250128,mortgage Russia,-0.4389,0.0215
20250128,mortgage sourcecountry:RS,0.272,0.0231
20250129,"""real estate"" Russia",-1.2305,0.0458
20250129,housing Russia,-0.8745,0.0992
20250129,mortgage Russia,0.3944,0.0137
20250129,mortgage sourcecountry:RS,0.2755,0.0279
20250130,"""real estate"" Russia",-1.1469,0.0483
20250130,housing Russia,-1.3644,0.0934
20250130,mortgage Russia,0.4881,0.0337
20250130,mortgage sourcecountry:RS,0.8846,0.0318
20250131,"""real estate"" Russia",-1.3471,0.046
20250131,housing Russia,-0.6076,0.0901
20250131,mortgage Russia,-0.0612,0.0167
20250131,mortgage sourcecountry:RS,1.4017,0.0251
20250201,"""real estate"" Russia",-2.9834,0.0228
20250201,housing Russia,-2.4265,0.0793
20250201,mortgage Russia,0.588,0.0054
20250201,mortgage sourcecountry:RS,-0.0168,0.0109
20250202,"""real estate"" Russia",-1.6898,0.0308
20250202,housing Russia,-2.0805,0.0969
20250202,mortgage Russia,-1.8733,0.0136
20250202,mortgage sourcecountry:RS,-0.2087,0.0145
20250203,"""real estate"" Russia",-1.6782,0.058
20250203,housing Russia,-2.3969,0.1177
20250203,mortgage Russia,0.2363,0.0172
20250203,mortgage sourcecountry:RS,0.6328,0.0258
20250204,"""real estate"" Russia",-1.7481,0.0617
20250204,housing Russia,-1.4774,0.1122
20250204,mortgage Russia,-0.7227,0.0253
20250204,mortgage sourcecountry:RS,-0.4613,0.0345
20250205,"""real estate"" Russia",-2.2451,0.0923
20250205,housing Russia,-0.9764,0.103
20250205,mortgage Russia,-0.1723,0.0182
20250205,mortgage sourcecountry:RS,0.0505,0.0252
20250206,"""real estate"" Russia",-2.268,0.091
20250206,housing Russia,-1.0293,0.1098
20250206,mortgage Russia,-0.9472,0.0292
20250206,mortgage sourcecountry:RS,0.6223,0.0198
20250207,"""real estate"" Russia",-2.0947,0.0758
20250207,housing Russia,-1.8047,0.1244
20250207,mortgage Russia,-0.0963,0.0278
20250207,mortgage sourcecountry:RS,-0.4297,0.041
20250208,"""real estate"" Russia",-2.0413,0.0467
20250208,housing Russia,-1.3507,0.1009
20250208,mortgage Russia,-0.4488,0.0045
20250208,mortgage sourcecountry:RS,-0.1884,0.009
20250209,"""real estate"" Russia",-2.4505,0.0552
20250209,housing Russia,-1.326,0.0949
20250209,mortgage Russia,-1.8194,0.0216
20250209,mortgage sourcecountry:RS,-0.3597,0.019
20250210,"""real estate"" Russia",-1.9732,0.059
20250210,housing Russia,-1.1829,0.1251
20250210,mortgage Russia,-0.6981,0.0299
20250210,mortgage sourcecountry:RS,-0.2071,0.037
20250211,"""real estate"" Russia",-1.3877,0.0717
20250211,housing Russia,-1.6468,0.1177
20250211,mortgage Russia,-1.3735,0.0339
20250211,mortgage sourcecountry:RS,-0.3883,0.052
20250212,"""real estate"" Russia",-1.2111,0.0678
20250212,housing Russia,-0.9461,0.1001
20250212,mortgage Russia,-0.5621,0.0377
20250212,mortgage sourcecountry:RS,0.6135,0.0522
20250213,"""real estate"" Russia",-0.9972,0.0784
20250213,housing Russia,-0.893,0.1257
20250213,mortgage Russia,0.2439,0.0422
20250213,mortgage sourcecountry:RS,0.3378,0.0464
20250214,"""real estate"" Russia",-1.1728,0.0583
20250214,housing Russia,-0.929,0.1434
20250214,mortgage Russia,-0.0729,0.0509
20250214,mortgage sourcecountry:RS,0.6116,0.0422
20250215,"""real estate"" Russia",-1.2025,0.0507
20250215,housing Russia,-1.6323,0.1058
20250215,mortgage Russia,-0.7183,0.0159
20250215,mortgage sourcecountry:RS,0.547,0.0101
20250216,"""real estate"" Russia",-2.1909,0.0541
20250216,housing Russia,-2.0217,0.0996
20250216,mortgage Russia,-0.9664,0.0149
20250216,mortgage sourcecountry:RS,-1.0981,0.0235
20250217,"""real estate"" Russia",-1.6549,0.1909
20250217,housing Russia,-1.2312,0.2067
20250217,mortgage Russia,-0.8556,0.0244
20250217,mortgage sourcecountry:RS,-0.3214,0.0301
20250218,"""real estate"" Russia",-0.6845,0.1253
20250218,housing Russia,-1.1681,0.1488
20250218,mortgage Russia,-0.4709,0.0385
20250218,mortgage sourcecountry:RS,0.5862,0.0398
20250219,"""real estate"" Russia",-0.8785,0.0856
20250219,housing Russia,-0.9686,0.1552
20250219,mortgage Russia,-0.6305,0.0165
20250219,mortgage sourcecountry:RS,-0.4583,0.0225
20250220,"""real estate"" Russia",-1.2547,0.081
20250220,housing Russia,-1.1959,0.1278
20250220,mortgage Russia,-0.3804,0.0259
20250220,mortgage sourcecountry:RS,0.6855,0.0273
20250221,"""real estate"" Russia",-0.8474,0.0694
20250221,housing Russia,-0.9224,0.113
20250221,mortgage Russia,-2.0004,0.0539
20250221,mortgage sourcecountry:RS,-0.1182,0.0206
20250222,"""real estate"" Russia",-1.4058,0.0612
20250222,housing Russia,-1.308,0.0937
20250222,mortgage Russia,-2.0854,0.0121
20250222,mortgage sourcecountry:RS,-0.2118,0.0111
20250223,"""real estate"" Russia",-1.534,0.0712
20250223,housing Russia,-1.6153,0.1243
20250223,mortgage Russia,-2.6499,0.0146
20250223,mortgage sourcecountry:RS,-1.403,0.0077
20250224,"""real estate"" Russia",-1.5382,0.0548
20250224,housing Russia,-1.4907,0.1614
20250224,mortgage Russia,-0.1562,0.0192
20250224,mortgage sourcecountry:RS,1.0906,0.0259
20250225,"""real estate"" Russia",-1.9094,0.0856
20250225,housing Russia,-1.2376,0.1717
20250225,mortgage Russia,-0.5273,0.028
20250225,mortgage sourcecountry:RS,0.4999,0.039
20250226,"""real estate"" Russia",-0.7968,0.0685
20250226,housing Russia,-0.8502,0.149
20250226,mortgage Russia,0.5994,0.0285
20250226,mortgage sourcecountry:RS,0.6712,0.04
20250227,"""real estate"" Russia",-0.9213,0.0677
20250227,housing Russia,-0.8009,0.148
20250227,mortgage Russia,0.4902,0.0347
20250227,mortgage sourcecountry:RS,0.7576,0.0451
20250228,"""real estate"" Russia",-0.1283,0.0784
20250228,housing Russia,-0.999,0.1167
20250228,mortgage Russia,-0.5263,0.0482
20250228,mortgage sourcecountry:RS,1.3506,0.0414
20250301,"""real estate"" Russia",-0.6559,0.0539
20250301,housing Russia,-0.9004,0.0896
20250301,mortgage Russia,0.1571,0.022
20250301,mortgage sourcecountry:RS,1.2746,0.0334
20250302,"""real estate"" Russia",-1.0027,0.0486
20250302,housing Russia,-0.4378,0.1064
20250302,mortgage Russia,0.0313,0.0198
20250302,mortgage sourcecountry:RS,0.0975,0.0182
20250303,"""real estate"" Russia",-1.0112,0.083
20250303,housing Russia,-0.7756,0.1417
20250303,mortgage Russia,0.5215,0.0406
20250303,mortgage sourcecountry:RS,0.6504,0.0586
20250304,"""real estate"" Russia",-1.3694,0.0753
20250304,housing Russia,-0.9032,0.1261
20250304,mortgage Russia,-0.2538,0.0351
20250304,mortgage sourcecountry:RS,0.7425,0.0452
20250305,"""real estate"" Russia",-0.7794,0.1484
20250305,housing Russia,-0.9031,0.2246
20250305,mortgage Russia,0.1056,0.0971
20250305,mortgage sourcecountry:RS,1.1688,0.0331
20250306,"""real estate"" Russia",-1.3166,0.0772
20250306,housing Russia,-1.1914,0.116
20250306,mortgage Russia,-0.2089,0.0367
20250306,mortgage sourcecountry:RS,0.4798,0.0325
20250307,"""real estate"" Russia",-2.1295,0.0602
20250307,housing Russia,-1.8333,0.1157
20250307,mortgage Russia,-0.9049,0.0337
20250307,mortgage sourcecountry:RS,1.7957,0.0211
20250308,"""real estate"" Russia",-2.0092,0.0614
20250308,housing Russia,-2.356,0.1109
20250308,mortgage Russia,1.009,0.0119
20250308,mortgage sourcecountry:RS,1.4686,0.0138
20250309,"""real estate"" Russia",-1.8901,0.061
20250309,housing Russia,-2.6752,0.0987
20250309,mortgage Russia,-1.8163,0.0167
20250309,mortgage sourcecountry:RS,-0.5785,0.0251
20250310,"""real estate"" Russia",-1.4699,0.064
20250310,housing Russia,-0.5878,0.1318
20250310,mortgage Russia,-1.3237,0.0293
20250310,mortgage sourcecountry:RS,0.1302,0.0331
20250311,"""real estate"" Russia",-1.3413,0.0555
20250311,housing Russia,-2.5377,0.1372
20250311,mortgage Russia,1.5568,0.0391
20250311,mortgage sourcecountry:RS,0.6497,0.0356
20250312,"""real estate"" Russia",-0.9903,0.0417
20250312,housing Russia,-0.8348,0.134
20250312,mortgage Russia,-0.7731,0.0309
20250312,mortgage sourcecountry:RS,-0.163,0.0398
20250313,"""real estate"" Russia",-1.1265,0.0692
20250313,housing Russia,-0.8986,0.1274
20250313,mortgage Russia,-0.0423,0.0325
20250313,mortgage sourcecountry:RS,0.2063,0.0331
20250314,"""real estate"" Russia",-1.9383,0.0655
20250314,housing Russia,-0.9148,0.1073
20250314,mortgage Russia,-0.5753,0.0293
20250314,mortgage sourcecountry:RS,0.0358,0.0341
20250315,"""real estate"" Russia",-1.5176,0.1151
20250315,housing Russia,-1.7211,0.1112
20250315,mortgage Russia,-0.9557,0.0173
20250315,mortgage sourcecountry:RS,-0.8722,0.0166
20250316,"""real estate"" Russia",-1.2556,0.0391
20250316,housing Russia,-1.2838,0.0916
20250316,mortgage Russia,-0.5612,0.0187
20250316,mortgage sourcecountry:RS,0.5127,0.0169
20250317,"""real estate"" Russia",-0.9582,0.0604
20250317,housing Russia,-1.2823,0.1195
20250317,mortgage Russia,0.3008,0.0318
