date,n_queries,tone_mean,vol_mean,tone_z,sentiment_index
20210301,4,-0.4338,0.0496,0.9233,0.9233
20210302,4,-0.1456,0.0536,1.5256,1.5256
20210303,4,-0.5848,0.0526,0.6077,0.6077
20210304,4,-0.4161,0.0475,0.9602,0.9602
20210305,4,-0.081,0.0508,1.6607,1.6607
20210306,4,-0.3652,0.035,1.0668,1.0668
20210307,4,-0.6534,0.0376,0.4644,0.4644
20210308,4,-0.2592,0.0227,1.2883,1.2883
20210309,4,-0.3366,0.0557,1.1266,1.1266
20210310,4,-0.2881,0.0715,1.2279,1.2279
20210311,4,-0.757,0.0879,0.2479,0.2479
20210312,4,-0.4411,0.0536,0.9081,0.9081
20210313,4,-0.7987,0.0434,0.1608,0.1608
20210314,4,-1.0005,0.0375,-0.2611,-0.2611
20210315,4,-0.235,0.0535,1.3388,1.3388
20210316,4,0.0027,0.0695,1.8356,1.8356
20210317,4,-0.6933,0.0686,0.381,0.381
20210318,4,-0.5685,0.0647,0.6418,0.6418
20210319,4,-0.0755,0.0712,1.6721,1.6721
20210320,4,-0.8679,0.0465,0.0161,0.0161
20210321,4,-0.922,0.0443,-0.097,-0.097
20210322,4,-0.3833,0.0659,1.029,1.029
20210323,4,-0.7249,0.0617,0.3148,0.3148
20210324,4,-0.4857,0.0668,0.8149,0.8149
20210325,4,-0.3444,0.0618,1.1102,1.1102
20210326,4,-0.5813,0.0598,0.615,0.615
20210327,4,-0.6296,0.0444,0.514,0.514
20210328,4,-0.9508,0.042,-0.1572,-0.1572
20210329,4,-0.9076,0.0696,-0.0669,-0.0669
20210330,4,-0.5226,0.0748,0.7377,0.7377
20210331,4,-0.6865,0.0655,0.3952,0.3952
20210401,4,-1.1877,0.066,-0.6524,-0.6524
20210402,4,-0.7827,0.0595,0.1942,0.1942
20210403,4,-1.1225,0.0348,-0.516,-0.516
20210404,4,-0.8108,0.0392,0.1353,0.1353
20210405,4,-1.0437,0.0673,-0.3513,-0.3513
20210406,4,-0.2782,0.0604,1.2485,1.2485
20210407,4,-0.372,0.0616,1.0524,1.0524
20210408,4,-0.6612,0.0757,0.448,0.448
20210409,4,-0.3911,0.0684,1.0127,1.0127
20210410,4,-1.1598,0.0447,-0.5941,-0.5941
20210411,4,-0.9062,0.0628,-0.0639,-0.0639
20210412,4,-0.0919,0.07,1.638,1.638
20210413,4,-0.4839,0.0595,0.8185,0.8185
20210414,4,0.0351,0.0683,1.9035,1.9035
20210415,4,-0.1016,0.0631,1.6178,1.6178
20210416,4,-0.0961,0.0761,1.6292,1.6292
20210417,4,-0.5377,0.0533,0.7062,0.7062
20210418,4,-1.7126,0.0437,-1.7494,-1.7494
20210419,4,-0.4129,0.0815,0.967,0.967
20210420,4,-0.2156,0.0852,1.3794,1.3794
20210421,4,-0.503,0.0751,0.7787,0.7787
20210422,4,-0.1473,0.0709,1.522,1.522
20210423,4,-0.1846,0.0784,1.4442,1.4442
20210424,4,-0.7129,0.0534,0.34,0.34
20210425,4,-0.8476,0.0396,0.0584,0.0584
20210426,4,-0.445,0.0752,0.8999,0.8999
20210427,4,-0.167,0.057,1.4809,1.4809
20210428,4,-0.492,0.0765,0.8017,0.8017
20210429,4,-0.3049,0.0661,1.1927,1.1927
20210430,4,-0.8411,0.0515,0.0721,0.0721
20210501,4,-0.4227,0.0562,0.9464,0.9464
20210502,4,-1.0428,0.036,-0.3494,-0.3494
20210503,4,-0.8716,0.0281,0.0082,0.0082
20210504,4,-0.7723,0.0488,0.2159,0.2159
20210505,4,-0.4391,0.0312,0.9123,0.9123
20210506,4,-0.2888,0.064,1.2263,1.2263
20210507,4,0.0789,0.0525,1.9948,1.9948
20210508,4,-0.9682,0.0437,-0.1935,-0.1935
20210509,4,-1.2031,0.0391,-0.6846,-0.6846
20210510,4,-0.7698,0.029,0.221,0.221
20210511,4,-0.6954,0.0477,0.3766,0.3766
20210512,4,-0.2889,0.0635,1.2261,1.2261
20210513,4,-0.543,0.0654,0.6951,0.6951
20210514,4,-0.5327,0.0634,0.7167,0.7167
20210515,4,-0.7261,0.053,0.3124,0.3124
20210516,4,-1.4933,0.1076,-1.291,-1.291
20210517,4,-1.1408,0.1223,-0.5543,-0.5543
20210518,4,-0.2704,0.065,1.2648,1.2648
20210519,4,-0.7512,0.0612,0.2599,0.2599
20210520,4,-0.4988,0.0565,0.7874,0.7874
20210521,4,-0.3325,0.0838,1.135,1.135
20210522,4,-0.9707,0.0595,-0.1989,-0.1989
20210523,4,-0.784,0.0434,0.1915,0.1915
20210524,4,-0.412,0.065,0.9689,0.9689
20210525,4,0.0325,0.0612,1.8979,1.8979
20210526,4,-0.2679,0.0658,1.2702,1.2702
20210527,4,-0.3816,0.0652,1.0324,1.0324
20210528,4,-0.5995,0.0689,0.577,0.577
20210529,4,-0.6402,0.0613,0.4919,0.4919
20210530,4,-1.2928,0.0624,-0.872,-0.872
20210531,4,-0.5478,0.0842,0.6851,0.6851
20210601,4,-0.402,0.0881,0.9897,0.9897
20210602,4,-0.191,0.085,1.4308,1.4308
20210603,4,0.2993,0.0908,2.4554,2.4554
20210604,4,-0.0779,0.1278,1.6672,1.6672
20210605,4,-0.6417,0.0643,0.4888,0.4888
20210606,4,-0.6181,0.0615,0.5381,0.5381
20210607,4,-0.3297,0.0657,1.1409,1.1409
20210608,4,-0.4304,0.068,0.9304,0.9304
20210609,4,-0.03,0.0621,1.7673,1.7673
20210610,4,-0.2547,0.0728,1.2977,1.2977
20210611,4,-0.3507,0.0571,1.097,1.097
20210612,4,-0.3562,0.0407,1.0856,1.0856
20210613,4,-0.2898,0.0512,1.2242,1.2242
20210614,4,-0.7792,0.0568,0.2014,0.2014
20210615,4,-0.038,0.0671,1.7505,1.7505
20210616,4,-0.5668,0.081,0.6453,0.6453
20210617,4,-0.3603,0.0841,1.077,1.077
20210618,4,-0.124,0.0663,1.5708,1.5708
20210619,4,-0.5127,0.0705,0.7584,0.7584
20210620,4,-0.191,0.0513,1.4308,1.4308
20210621,4,-0.4049,0.0713,0.9837,0.9837
20210622,4,-0.77,0.0611,0.2207,0.2207
20210623,4,-0.5126,0.0706,0.7586,0.7586
20210624,4,-0.5013,0.06,0.7823,0.7823
20210625,4,-0.6906,0.0628,0.3867,0.3867
20210626,4,-1.0599,0.0548,-0.3853,-0.3853
20210627,4,-0.6635,0.0799,0.4432,0.4432
20210628,4,0.092,0.0939,2.0222,2.0222
20210629,4,-0.7398,0.0754,0.2837,0.2837
20210630,4,-0.7573,0.0947,0.2472,0.2472
20210701,4,-0.2218,0.0797,1.3665,1.3665
20210702,4,-1.0859,0.0744,-0.4396,-0.4396
20210703,4,-0.8769,0.053,-0.0027,-0.0027
20210704,4,-1.0499,0.0517,-0.3644,-0.3644
20210705,4,-0.6491,0.0717,0.4734,0.4734
20210706,4,-0.73,0.0649,0.3042,0.3042
20210707,4,-0.4548,0.0549,0.8794,0.8794
20210708,4,-0.2373,0.0564,1.334,1.334
20210709,4,-0.943,0.0519,-0.141,-0.141
20210710,4,-1.3258,0.0542,-0.9409,-0.9409
20210711,4,-1.2628,0.0364,-0.8093,-0.8093
20210712,4,-0.5459,0.0544,0.689,0.689
20210713,4,-0.1063,0.0541,1.6078,1.6078
20210714,4,-0.5574,0.0462,0.6651,0.6651
20210715,4,-0.2039,0.0452,1.4038,1.4038
20210716,4,-1.203,0.0587,-0.6844,-0.6844
20210717,4,-1.1729,0.0298,-0.6214,-0.6214
20210718,4,-0.9016,0.0421,-0.0543,-0.0543
20210719,4,-0.4454,0.0589,0.8991,0.8991
20210720,4,-0.7259,0.0633,0.3127,0.3127
20210721,4,-0.3643,0.0551,1.0686,1.0686
20210722,4,-0.5625,0.0626,0.6544,0.6544
20210723,4,-0.518,0.0512,0.7473,0.7473
20210724,4,-1.1147,0.0398,-0.4998,-0.4998
20210725,4,-1.0285,0.0387,-0.3197,-0.3197
20210726,4,-0.6061,0.0657,0.5631,0.5631
20210727,4,-0.139,0.0596,1.5395,1.5395
20210728,4,-0.3407,0.06,1.118,1.118
20210729,4,-0.566,0.0546,0.6471,0.6471
20210730,4,-0.1774,0.068,1.4593,1.4593
20210731,4,-0.9109,0.0469,-0.0739,-0.0739
20210801,4,-0.6219,0.0565,0.5302,0.5302
20210802,4,-0.4678,0.0597,0.8523,0.8523
20210803,4,-0.5747,0.0692,0.6288,0.6288
20210804,4,-0.7189,0.0577,0.3274,0.3274
20210805,4,-0.2246,0.048,1.3605,1.3605
20210806,4,-0.3853,0.0701,1.0248,1.0248
20210807,4,-0.6711,0.0518,0.4274,0.4274
20210808,4,-1.1953,0.0435,-0.6682,-0.6682
20210809,4,-0.3436,0.0542,1.1119,1.1119
20210810,4,-0.5168,0.0558,0.7498,0.7498
20210811,4,-0.994,0.0575,-0.2475,-0.2475
20210812,4,-0.891,0.064,-0.0323,-0.0323
20210813,4,-0.481,0.0737,0.8248,0.8248
20210814,4,-0.7808,0.0639,0.198,0.198
20210815,4,-1.3644,0.0475,-1.0217,-1.0217
20210816,4,-0.7412,0.0606,0.2809,0.2809
20210817,4,-0.3061,0.0812,1.1901,1.1901
20210818,4,-0.3472,0.0571,1.1043,1.1043
20210819,4,-0.6876,0.0678,0.3928,0.3928
20210820,4,-0.3887,0.0564,1.0175,1.0175
20210821,4,-0.893,0.0685,-0.0365,-0.0365
20210822,4,-0.7254,0.0467,0.3138,0.3138
20210823,4,-0.1578,0.0692,1.5003,1.5003
20210824,4,-0.3193,0.0757,1.1627,1.1627
20210825,4,0.2065,0.0787,2.2616,2.2616
20210826,4,-0.3374,0.0658,1.1247,1.1247
20210827,4,0.0677,0.0519,1.9714,1.9714
20210828,4,-0.8437,0.0445,0.0666,0.0666
20210829,4,-0.9616,0.0489,-0.1798,-0.1798
20210830,4,-0.4505,0.0666,0.8885,0.8885
20210831,4,-0.1803,0.0757,1.4531,1.4531
20210901,4,0.0192,0.0619,1.8702,1.8702
20210902,4,-0.1381,0.071,1.5413,1.5413
20210903,4,-0.1976,0.0744,1.417,1.417
20210904,4,-0.8175,0.0518,0.1213,0.1213
20210905,4,-0.4858,0.0397,0.8146,0.8146
20210906,4,-0.206,0.0644,1.3994,1.3994
20210907,4,-0.3318,0.0735,1.1366,1.1366
20210908,4,-0.5246,0.0524,0.7336,0.7336
20210909,4,-0.3514,0.0581,1.0956,1.0956
20210910,4,-0.3355,0.063,1.1288,1.1288
20210911,4,-0.457,0.055,0.8748,0.8748
20210912,4,-0.614,0.0566,0.5468,0.5468
20210913,4,-0.5903,0.0658,0.5962,0.5962
20210914,4,-0.1168,0.0677,1.5858,1.5858
20210915,4,-0.4542,0.0513,0.8808,0.8808
20210916,4,-0.1891,0.0721,1.4348,1.4348
20210917,4,-0.2337,0.0519,1.3414,1.3414
20210918,4,-1.0306,0.0395,-0.324,-0.324
20210919,4,-1.1663,0.0333,-0.6075,-0.6075
20210920,4,-0.7062,0.0558,0.3541,0.3541
20210921,4,-0.2539,0.0694,1.2994,1.2994
20210922,4,-0.6813,0.0736,0.4061,0.4061
20210923,4,-0.5213,0.0597,0.7405,0.7405
20210924,4,-0.0555,0.0619,1.714,1.714
20210925,4,-0.6968,0.0427,0.3736,0.3736
20210926,4,-0.5232,0.0457,0.7364,0.7364
20210927,4,-0.6552,0.0642,0.4606,0.4606
20210928,4,-1.1189,0.0672,-0.5085,-0.5085
20210929,4,-0.4961,0.0822,0.7931,0.7931
20210930,4,-0.3802,0.0678,1.0354,1.0354
20211001,4,-0.1736,0.0597,1.4671,1.4671
20211002,4,-0.8605,0.0435,0.0315,0.0315
20211003,4,-0.8911,0.0597,-0.0324,-0.0324
20211004,4,-0.6814,0.1104,0.4058,0.4058
20211005,4,-0.9093,0.064,-0.0704,-0.0704
20211006,4,-0.1921,0.0843,1.4286,1.4286
20211007,4,-0.5141,0.0678,0.7555,0.7555
20211008,4,-0.6477,0.0644,0.4762,0.4762
20211009,4,-0.5102,0.053,0.7637,0.7637
20211010,4,-0.5567,0.0407,0.6665,0.6665
20211011,4,-0.6133,0.0652,0.5481,0.5481
20211012,4,0.2271,0.0536,2.3046,2.3046
20211013,4,-0.5046,0.0578,0.7754,0.7754
20211014,4,0.0184,0.0679,1.8683,1.8683
20211015,4,-0.3584,0.0649,1.0809,1.0809
20211016,4,-0.7279,0.0725,0.3087,0.3087
20211017,4,-1.8821,0.0741,-2.1037,-2.1037
20211018,4,-0.5715,0.0679,0.6355,0.6355
20211019,4,-0.7732,0.0592,0.2139,0.2139
20211020,4,-0.4934,0.0562,0.7988,0.7988
20211021,4,-0.4821,0.0591,0.8224,0.8224
20211022,4,-0.5076,0.0687,0.769,0.769
20211023,4,-0.5845,0.0597,0.6084,0.6084
20211024,4,-0.8377,0.0557,0.0792,0.0792
20211025,4,-0.4251,0.0773,0.9415,0.9415
20211026,4,-0.1162,0.0629,1.587,1.587
20211027,4,-0.6714,0.0666,0.4267,0.4267
20211028,4,-0.507,0.0671,0.7705,0.7705
20211029,4,-0.6096,0.0698,0.5559,0.5559
20211030,4,-0.8551,0.0474,0.0428,0.0428
20211031,4,-0.7273,0.052,0.3099,0.3099
20211101,4,-0.6334,0.0676,0.5061,0.5061
20211102,4,-0.3526,0.0637,1.093,1.093
20211103,4,-0.5859,0.0554,0.6054,0.6054
20211104,4,-0.9103,0.0331,-0.0726,-0.0726
20211105,4,-1.5445,0.0448,-1.3981,-1.3981
20211106,4,-0.6527,0.0321,0.4659,0.4659
20211107,4,-0.4815,0.0514,0.8236,0.8236
20211108,4,-0.5595,0.0647,0.6605,0.6605
20211109,4,-0.5913,0.0564,0.5941,0.5941
20211110,4,-0.9486,0.0544,-0.1527,-0.1527
20211111,4,-0.4101,0.0538,0.9728,0.9728
20211112,4,-0.6485,0.0609,0.4746,0.4746
20211113,4,-1.8827,0.0413,-2.1049,-2.1049
20211114,4,-1.2238,0.0392,-0.7277,-0.7277
20211115,4,-0.3972,0.0812,0.9997,0.9997
20211116,4,-0.3902,0.075,1.0145,1.0145
20211117,4,-0.5105,0.0745,0.763,0.763
20211118,4,-0.6695,0.0726,0.4307,0.4307
20211119,4,-0.3961,0.0751,1.0022,1.0022
20211120,4,-0.6462,0.0461,0.4795,0.4795
20211121,4,-0.8719,0.0479,0.0076,0.0076
20211122,4,-0.6002,0.0622,0.5756,0.5756
20211123,4,-0.471,0.0751,0.8456,0.8456
20211124,4,0.0982,0.0618,2.0352,2.0352
20211125,4,-0.3698,0.0693,1.0571,1.0571
20211126,4,-0.7016,0.064,0.3636,0.3636
20211127,4,-1.125,0.0401,-0.5214,-0.5214
20211128,4,-1.0053,0.0459,-0.2712,-0.2712
20211129,4,-0.4895,0.0731,0.807,0.807
20211130,4,-0.3467,0.0867,1.1054,1.1054
20211201,4,-0.0007,0.0822,1.8286,1.8286
20211202,4,-0.8201,0.0629,0.1161,0.1161
20211203,4,-0.45,0.0553,0.8894,0.8894
20211204,4,-0.5322,0.0459,0.7178,0.7178
20211205,4,-0.7866,0.0468,0.1859,0.1859
20211206,4,-0.303,0.0871,1.1966,1.1966
20211207,4,-0.7161,0.0822,0.3333,0.3333
20211208,4,-0.2207,0.0913,1.3688,1.3688
20211209,4,-0.5063,0.0874,0.7717,0.7717
20211210,4,-0.21,0.0814,1.3911,1.3911
20211211,4,-0.1653,0.0556,1.4845,1.4845
20211212,4,-0.6825,0.05,0.4036,0.4036
20211213,4,-0.4106,0.0628,0.9719,0.9719
20211214,4,-0.6304,0.0665,0.5125,0.5125
20211215,4,-0.6221,0.0746,0.5297,0.5297
20211216,4,-0.8976,0.0706,-0.0461,-0.0461
20211217,4,-0.5059,0.0726,0.7727,0.7727
20211218,4,-0.3489,0.0425,1.1007,1.1007
20211219,4,-0.7978,0.0588,0.1625,0.1625
20211220,4,-0.2439,0.0739,1.3202,1.3202
20211221,4,-0.3518,0.0929,1.0948,1.0948
20211222,4,-0.463,0.0909,0.8624,0.8624
20211223,4,-0.5881,0.0983,0.6008,0.6008
20211224,4,-0.1127,0.1072,1.5946,1.5946
20211225,4,-0.6705,0.0727,0.4285,0.4285
20211226,4,-0.9059,0.0813,-0.0634,-0.0634
20211227,4,-0.6086,0.092,0.5581,0.5581
20211228,4,-0.432,0.0981,0.9271,0.9271
20211229,4,-0.7464,0.0911,0.2699,0.2699
20211230,4,-0.5542,0.0631,0.6717,0.6717
20211231,4,-0.5466,0.0557,0.6876,0.6876
20220101,4,-0.7547,0.0658,0.2526,0.2526
20220102,4,-0.3609,0.0529,1.0758,1.0758
20220103,4,-0.7627,0.0419,0.2358,0.2358
20220104,4,-0.7175,0.0493,0.3304,0.3304
20220105,4,-0.8157,0.0342,0.1252,0.1252
20220106,4,-1.9328,0.0467,-2.2095,-2.2095
20220107,4,-1.1206,0.0455,-0.512,-0.512
20220108,4,-1.5209,0.046,-1.3486,-1.3486
20220109,4,-1.1186,0.0497,-0.5078,-0.5078
20220110,4,-0.4332,0.0746,0.9245,0.9245
20220111,4,-0.4494,0.0639,0.8907,0.8907
20220112,4,-0.396,0.0722,1.0023,1.0023
20220113,4,-0.7014,0.0596,0.3641,0.3641
20220114,4,-0.575,0.0533,0.6281,0.6281
20220115,4,-0.9859,0.0461,-0.2306,-0.2306
20220116,4,-1.197,0.0439,-0.6717,-0.6717
20220117,4,-0.6859,0.0728,0.3965,0.3965
20220118,4,-0.5191,0.0775,0.7452,0.7452
20220119,4,-0.6355,0.061,0.5018,0.5018
20220120,4,-0.4533,0.0891,0.8826,0.8826
20220121,4,-0.4405,0.0811,0.9094,0.9094
20220122,4,-1.4196,0.0595,-1.1369,-1.1369
20220123,4,-0.7395,0.055,0.2845,0.2845
20220124,4,-0.6123,0.0706,0.5503,0.5503
20220125,4,-0.4448,0.0917,0.9003,0.9003
20220126,4,-1.2465,0.0892,-0.7753,-0.7753
20220127,4,-0.7806,0.0766,0.1985,0.1985
20220128,4,-0.9161,0.078,-0.0847,-0.0847
20220129,4,-1.3283,0.0574,-0.9463,-0.9463
20220130,4,-1.5251,0.0742,-1.3575,-1.3575
20220131,4,-0.9718,0.0977,-0.2012,-0.2012
20220201,4,-0.7808,0.1073,0.1981,0.1981
20220202,4,-0.7867,0.0726,0.1858,0.1858
20220203,4,-0.4321,0.083,0.9269,0.9269
20220204,4,-0.7045,0.0839,0.3576,0.3576
20220205,4,-1.4758,0.047,-1.2545,-1.2545
20220206,4,-1.3435,0.0694,-0.9779,-0.9779
20220207,4,-0.6407,0.0866,0.4909,0.4909
20220208,4,-0.546,0.0773,0.6888,0.6888
20220209,4,0.0957,0.071,2.0299,2.0299
20220210,4,-0.6597,0.0652,0.4511,0.4511
20220211,4,-0.4786,0.0815,0.8297,0.8297
20220212,4,-1.2216,0.0565,-0.7231,-0.7231
20220213,4,-1.11,0.0611,-0.49,-0.49
20220214,4,-0.7477,0.085,0.2673,0.2673
20220215,4,-0.62,0.0858,0.5342,0.5342
20220216,4,-0.9275,0.1003,-0.1086,-0.1086
20220217,4,-0.6541,0.1025,0.463,0.463
20220218,4,-0.7779,0.1117,0.2041,0.2041
20220219,4,-1.5267,0.0713,-1.3609,-1.3609
20220220,4,-1.32,0.0779,-0.9289,-0.9289
20220221,4,-0.7461,0.1088,0.2705,0.2705
20220222,4,-1.0387,0.1155,-0.341,-0.341
20220223,4,-1.3591,0.0897,-1.0105,-1.0105
20220224,4,-1.2102,0.1199,-0.6993,-0.6993
20220225,4,-1.9961,0.1607,-2.3419,-2.3419
20220226,4,-2.2998,0.1562,-2.9766,-2.9766
20220227,4,-1.9034,0.1716,-2.1482,-2.1482
20220228,4,-1.6031,0.2316,-1.5204,-1.5204
20220301,4,-1.462,0.2296,-1.2257,-1.2257
20220302,4,-1.5616,0.2672,-1.4338,-1.4338
20220303,4,-1.6576,0.2088,-1.6345,-1.6345
20220304,4,-1.3491,0.2117,-0.9897,-0.9897
20220305,4,-1.6653,0.2317,-1.6505,-1.6505
20220306,4,-1.6192,0.1797,-1.5542,-1.5542
20220307,4,-1.8288,0.1662,-1.9924,-1.9924
20220308,4,-1.9346,0.1718,-2.2134,-2.2134
20220309,4,-1.032,0.1984,-0.3269,-0.3269
20220310,4,-1.3555,0.2057,-1.0031,-1.0031
20220311,4,-1.338,0.2392,-0.9664,-0.9664
20220312,4,-1.7648,0.1617,-1.8585,-1.8585
20220313,4,-1.5921,0.2073,-1.4976,-1.4976
20220314,4,-0.8799,0.2174,-0.0091,-0.0091
20220315,4,-1.6357,0.2142,-1.5886,-1.5886
20220316,4,-1.4381,0.2376,-1.1756,-1.1756
20220317,4,-1.451,0.2115,-1.2026,-1.2026
20220318,4,-1.6887,0.2316,-1.6993,-1.6993
20220319,4,-2.1508,0.1499,-2.6652,-2.6652
20220320,4,-1.5123,0.1789,-1.3307,-1.3307
20220321,4,-1.3175,0.1615,-0.9237,-0.9237
20220322,4,-1.2682,0.1489,-0.8205,-0.8205
20220323,4,-0.9016,0.17,-0.0544,-0.0544
20220324,4,-1.1606,0.1629,-0.5957,-0.5957
20220325,4,-0.7506,0.1597,0.2613,0.2613
20220326,4,-1.6291,0.1315,-1.5748,-1.5748
20220327,4,-1.6242,0.1171,-1.5647,-1.5647
20220328,4,-1.0043,0.1706,-0.2691,-0.2691
20220329,4,-0.8517,0.1931,0.05,0.05
20220330,4,-0.8495,0.1678,0.0545,0.0545
20220331,4,-0.8418,0.1728,0.0707,0.0707
20220401,4,-1.1616,0.1618,-0.5979,-0.5979
20220402,4,-1.6577,0.1223,-1.6347,-1.6347
20220403,4,-1.8087,0.1235,-1.9503,-1.9503
20220404,4,-0.9785,0.1292,-0.2152,-0.2152
20220405,4,-1.1601,0.1488,-0.5947,-0.5947
20220406,4,-1.6527,0.1747,-1.6242,-1.6242
20220407,4,-0.8934,0.1847,-0.0372,-0.0372
20220408,4,-0.7802,0.1984,0.1993,0.1993
20220409,4,-1.2578,0.1075,-0.7988,-0.7988
20220410,4,-1.3132,0.0977,-0.9146,-0.9146
20220411,4,-1.003,0.1305,-0.2663,-0.2663
20220412,4,-1.1286,0.175,-0.5289,-0.5289
20220413,4,-1.3591,0.1502,-1.0105,-1.0105
20220414,4,-1.0606,0.1389,-0.3868,-0.3868
20220415,4,-0.7497,0.1367,0.2631,0.2631
20220416,4,-1.4396,0.1046,-1.1789,-1.1789
20220417,4,-1.6456,0.1337,-1.6093,-1.6093
20220418,4,-1.269,0.1565,-0.8222,-0.8222
20220419,4,-0.7794,0.1407,0.2011,0.2011
20220420,4,-0.8422,0.1201,0.0697,0.0697
20220421,4,-0.8804,0.1353,-0.0101,-0.0101
20220422,4,-0.9282,0.1203,-0.1099,-0.1099
20220423,4,-1.7448,0.1025,-1.8166,-1.8166
20220424,4,-1.4213,0.1227,-1.1407,-1.1407
20220425,4,-0.5611,0.1387,0.6572,0.6572
20220426,4,-0.843,0.1241,0.0681,0.0681
20220427,4,-0.7212,0.1268,0.3226,0.3226
20220428,4,-0.7505,0.1538,0.2615,0.2615
20220429,4,-0.9717,0.127,-0.2009,-0.2009
20220430,4,-1.2304,0.1086,-0.7416,-0.7416
20220501,4,-1.17,0.1452,-0.6153,-0.6153
20220502,4,-0.942,0.1083,-0.1388,-0.1388
20220503,4,-1.7666,0.084,-1.8622,-1.8622
20220504,4,-0.936,0.1667,-0.1263,-0.1263
20220505,4,-0.8996,0.158,-0.0502,-0.0502
20220506,4,-1.1284,0.1054,-0.5284,-0.5284
20220507,4,-2.0818,0.1088,-2.521,-2.521
20220508,4,-0.468,0.1324,0.8519,0.8519
20220509,4,-1.8692,0.0881,-2.0766,-2.0766
20220510,4,-1.6989,0.1085,-1.7209,-1.7209
20220511,4,-0.7313,0.1201,0.3014,0.3014
20220512,4,-1.3244,0.1165,-0.9381,-0.9381
20220513,4,-0.9552,0.1255,-0.1664,-0.1664
20220514,4,-1.203,0.0875,-0.6843,-0.6843
20220515,4,-1.8467,0.0852,-2.0296,-2.0296
20220516,4,-1.0552,0.1114,-0.3755,-0.3755
20220517,4,-0.9751,0.1085,-0.208,-0.208
20220518,4,-0.7846,0.1099,0.19,0.19
20220519,4,-1.0278,0.0994,-0.3182,-0.3182
20220520,4,-1.4783,0.1156,-1.2597,-1.2597
20220521,4,-1.3656,0.0777,-1.0241,-1.0241
20220522,4,-1.9098,0.0943,-2.1615,-2.1615
20220523,4,-1.4788,0.1163,-1.2608,-1.2608
20220524,4,-1.6048,0.1069,-1.5241,-1.5241
20220525,4,-1.3295,0.1285,-0.9487,-0.9487
20220526,4,-1.1362,0.1312,-0.5448,-0.5448
20220527,4,-1.3183,0.1119,-0.9253,-0.9253
20220528,4,-0.6827,0.089,0.403,0.403
20220529,4,-1.3752,0.0886,-1.0442,-1.0442
20220530,4,-1.0489,0.1495,-0.3621,-0.3621
20220531,4,-0.84,0.1355,0.0744,0.0744
20220601,4,-0.6284,0.1281,0.5166,0.5166
20220602,4,-0.7643,0.0974,0.2325,0.2325
20220603,4,-0.9148,0.1127,-0.0819,-0.0819
20220604,4,-1.5688,0.0695,-1.4489,-1.4489
20220605,4,-1.4254,0.0888,-1.1491,-1.1491
20220606,4,-0.578,0.1017,0.6219,0.6219
20220607,4,-0.5957,0.0909,0.5851,0.5851
20220608,4,-0.9167,0.1026,-0.086,-0.086
20220609,4,-0.7058,0.1042,0.3548,0.3548
20220610,4,-0.9941,0.1109,-0.2477,-0.2477
20220611,4,-1.9117,0.0801,-2.1655,-2.1655
20220612,4,-1.1614,0.0682,-0.5973,-0.5973
20220613,4,-1.7801,0.0675,-1.8905,-1.8905
20220614,4,-0.9521,0.1019,-0.16,-0.16
20220615,4,-1.2413,0.1169,-0.7644,-0.7644
20220616,4,-0.7419,0.1302,0.2793,0.2793
20220617,4,-0.4736,0.1389,0.8403,0.8403
20220618,4,-1.2709,0.0985,-0.8261,-0.8261
20220619,4,-0.9941,0.1134,-0.2478,-0.2478
20220620,4,-1.0588,0.1304,-0.3828,-0.3828
20220621,4,-0.6679,0.1139,0.4342,0.4342
20220622,4,-1.0416,0.1426,-0.347,-0.347
20220623,4,-1.0864,0.1019,-0.4406,-0.4406
20220624,4,-1.3311,0.098,-0.9519,-0.9519
20220625,4,-1.6635,0.0735,-1.6467,-1.6467
20220626,4,-1.4684,0.0904,-1.2389,-1.2389
20220627,4,-0.8945,0.1179,-0.0395,-0.0395
20220628,4,-0.8788,0.104,-0.0068,-0.0068
20220629,4,-1.4408,0.1155,-1.1814,-1.1814
20220630,4,-1.1581,0.0967,-0.5906,-0.5906
20220701,4,-0.7633,0.1047,0.2346,0.2346
20220702,4,-1.3808,0.0901,-1.0559,-1.0559
20220703,4,-1.377,0.0819,-1.048,-1.048
20220704,4,-1.0004,0.1218,-0.2609,-0.2609
20220705,4,-1.0516,0.0976,-0.3678,-0.3678
20220706,4,-1.3708,0.2864,-1.0351,-1.0351
20220707,4,-0.8079,0.1071,0.1413,0.1413
20220708,4,-1.1075,0.1181,-0.4847,-0.4847
20220709,4,-1.1782,0.0869,-0.6324,-0.6324
20220710,4,-1.205,0.1061,-0.6886,-0.6886
20220711,4,-0.8142,0.094,0.1284,0.1284
20220712,4,-1.1717,0.0973,-0.6189,-0.6189
20220713,4,-1.2592,0.1018,-0.8017,-0.8017
20220714,4,-1.1519,0.0949,-0.5776,-0.5776
20220715,4,-1.1911,0.0879,-0.6594,-0.6594
20220716,4,-1.478,0.0669,-1.2591,-1.2591
20220717,4,-1.1981,0.0749,-0.674,-0.674
20220718,4,-0.8963,0.1139,-0.0433,-0.0433
20220719,4,-0.4885,0.0849,0.8091,0.8091
20220720,4,-0.5962,0.1092,0.5839,0.5839
20220721,4,-1.0718,0.1075,-0.4102,-0.4102
20220722,4,-0.5189,0.094,0.7455,0.7455
20220723,4,-1.2155,0.0588,-0.7104,-0.7104
20220724,4,-1.3574,0.0615,-1.007,-1.007
