GLOBALEVENTID,SQLDATE,Actor1Code,Actor1Name,Actor1CountryCode,Actor2Code,Actor2Name,Actor2CountryCode,IsRootEvent,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,THEMES,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1319893755,20250825,RUS,KAZAN,RUS,CHNGOV,XI JINPING,CHN,0,040,04,1,1.0,1,1,1,3.87453874538745,,-1928564,1,Russia,RS,RS,,60,100
1319893756,20250825,RUS,KAZAN,RUS,CHNGOV,XI JINPING,CHN,0,040,04,1,1.0,6,1,6,3.87453874538745,,RS,1,Russia,RS,RS,,60,100
1319894083,20260825,CHNGOV,XI JINPING,CHN,RUS,KAZAN,RUS,0,040,04,1,1.0,1,1,1,3.87453874538745,,-1928564,4,"Tianjin, Tianjin, China",CH,CH28,13279,39.1422,117.177
1319894084,20260825,CHNGOV,XI JINPING,CHN,RUS,KAZAN,RUS,0,040,04,1,1.0,1,1,1,3.87453874538745,,RS,1,Russia,RS,RS,,60,100
1319894136,20260825,COP,POLICE,,RUS,RUSSIA,RUS,1,084,08,2,7.0,2,1,2,-7.21003134796239,,RS,1,Russia,RS,RS,,60,100
1319894278,20260825,FRA,FRENCH,FRA,RUS,RUSSIA,RUS,1,112,11,3,-2.0,2,1,2,-5.37634408602151,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319894279,20260825,FRA,FRANCE,FRA,RUS,RUSSIA,RUS,1,112,11,3,-2.0,1,1,1,-5.37634408602151,,-2960561,1,France,FR,FR,,46,2
1319894280,20260825,FRA,FRENCH,FRA,RUS,RUSSIA,RUS,1,112,11,3,-2.0,1,1,1,-5.37634408602151,,FR,1,France,FR,FR,,46,2
1319894466,20260825,GRC,GREEK,GRC,RUS,RUSSIA,RUS,0,010,01,1,0.0,2,1,2,-7.21003134796239,,RS,1,Russia,RS,RS,,60,100
1319894467,20260825,GRC,GREEK,GRC,RUS,RUSSIA,RUS,0,010,01,1,0.0,2,1,2,-7.21003134796239,,RS,1,Russia,RS,RS,,60,100
1319894468,20260825,GRC,GREEK,GRC,RUS,RUSSIA,RUS,0,084,08,2,7.0,2,1,2,-7.69230769230769,,RS,1,Russia,RS,RS,,60,100
1319894469,20260825,GRC,GREEK,GRC,RUS,RUSSIA,RUS,0,084,08,2,7.0,2,1,2,-7.69230769230769,,RS,1,Russia,RS,RS,,60,100
1319894470,20260825,GRC,GREECE,GRC,RUS,RUSSIA,RUS,1,190,19,4,-10.0,1,1,1,-7.21003134796239,,-814876,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333
1319894471,20260825,GRC,GREECE,GRC,RUS,RUSSIA,RUS,1,190,19,4,-10.0,1,1,1,-7.21003134796239,,RS,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333
1319894472,20260825,GRC,GREECE,GRC,RUS,RUSSIAN,RUS,1,190,19,4,-10.0,4,1,4,-7.21003134796239,,RS,1,Cyprus,CY,CY,,35,33
1319894473,20260825,GRC,GREECE,GRC,RUS,RUSSIA,RUS,1,190,19,4,-10.0,1,1,1,-7.21003134796239,,-814876,4,"Frantzi, Perifereia Stereas Elladas, Greece",GR,GR63,16718,38.85,22.3833
1319894478,20260825,GRCCVL,ATHENS,GRC,RUS,RUSSIAN,RUS,1,190,19,4,-10.0,3,1,3,-7.21003134796239,,RS,1,Cyprus,CY,CY,,35,33
1319894806,20260825,RUS,RUSSIAN FEDERATION,RUS,,,,1,012,01,1,-0.4,3,1,3,-4.0983606557377,,,4,"Tarasova, Smolenskaya Oblast', Russia",RS,RS69,25098,55.2815,34.649
1319894807,20260825,RUS,RUSSIA,RUS,,,,1,016,01,1,-2.0,4,1,4,3.69181380417335,,,1,Russia,RS,RS,,60,100
1319894808,20260825,RUS,MOSCOW,RUS,,,,0,084,08,2,7.0,6,1,6,-0.625,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148
1319894809,20260825,RUS,RUSSIA,RUS,,,,0,194,19,4,-10.0,1,1,1,-6.19195046439628,,,4,"Donbas, Ukraine (general), Ukraine",UP,UP00,25090,48.5,38.5
1319894810,20260825,RUS,KAZAN,RUS,CHNGOV,XI JINPING,CHN,0,040,04,1,1.0,1,1,1,3.87453874538745,,-1928564,4,"Tianjin, Tianjin, China",CH,CH28,13279,39.1422,117.177
1319894811,20260825,RUS,KAZAN,RUS,CHNGOV,XI JINPING,CHN,0,040,04,1,1.0,1,1,1,3.87453874538745,,-1928564,1,Russia,RS,RS,,60,100
1319894812,20260825,RUS,RUSSIAN,RUS,CYP,CYPRUS,CYP,1,173,17,4,-5.0,2,1,2,-7.69230769230769,,-2738879,4,"Tymbou, Nicosia, Cyprus",CY,CY04,14810,35.1333,33.5125
1319894813,20260825,RUS,RUSSIAN,RUS,CYP,CYPRUS,CYP,1,173,17,4,-5.0,2,1,2,-7.69230769230769,,-817548,4,"Frantzi, Perifereia Stereas Elladas, Greece",GR,GR63,16718,38.85,22.3833
1319894814,20260825,RUS,RUSSIAN,RUS,CYP,CYPRUS,CYP,1,173,17,4,-5.0,6,1,6,-7.69230769230769,,-817548,4,"Frantzi, Perifereia Stereas Elladas, Greece",GR,GR63,16718,38.85,22.3833
1319894815,20260825,RUS,RUSSIAN,RUS,CYP,CYPRUS,CYP,1,190,19,4,-10.0,10,1,10,-7.69230769230769,,-2738879,4,"Tymbou, Nicosia, Cyprus",CY,CY04,14810,35.1333,33.5125
1319894816,20260825,RUS,MOSCOW,RUS,FRA,FRANCE,FRA,1,112,11,3,-2.0,5,1,5,-5.37634408602151,,FR,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319894817,20260825,RUS,RUSSIAN,RUS,GBR,UNITED KINGDOM,GBR,1,020,02,1,3.0,1,1,1,-6.74698795180723,,9259711,4,"Burevestnik, Nizhegorodskaya Oblast', Russia",RS,RS51,25080,55.4144,43.9536
1319894818,20260825,RUS,RUSSIAN,RUS,GBR,UNITED KINGDOM,GBR,1,020,02,1,3.0,1,1,1,-6.74698795180723,,US,4,"Burevestnik, Nizhegorodskaya Oblast', Russia",RS,RS51,25080,55.4144,43.9536
1319894819,20260825,RUS,RUSSIAN,RUS,GRC,GREECE,GRC,1,190,19,4,-10.0,1,1,1,-7.21003134796239,,-814876,1,Cyprus,CY,CY,,35,33
1319894820,20260825,RUS,RUSSIAN,RUS,GRC,GREECE,GRC,1,190,19,4,-10.0,1,1,1,-7.21003134796239,,-814876,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333
1319894821,20260825,RUS,RUSSIAN,RUS,IRN,IRANIAN,IRN,0,040,04,1,1.0,2,1,2,3.87453874538745,,RS,4,"Bishkek, Bishkek, Kyrgyzstan",KG,KG01,37216,42.8731,74.6003
1319894822,20260825,RUS,RUSSIAN,RUS,IRN,IRANIAN,IRN,0,040,04,1,1.0,2,1,2,3.87453874538745,,IR,1,Iran,IR,IR,,32,53
1319894823,20260825,RUS,RUSSIA,RUS,MED,MEDIA,,1,042,04,1,1.9,1,1,1,-1.8957345971564,,10074674,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319894824,20260825,RUS,RUSSIA,RUS,MED,MEDIA,,1,042,04,1,1.9,1,1,1,-1.8957345971564,,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148
1319894825,20260825,RUS,RUSSIAN,RUS,RUSGOV,VLADIMIR PUTIN,RUS,1,043,04,1,2.8,7,1,7,-2.57352941176471,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319894826,20260825,RUS,RUSSIA,RUS,RUSGOV,VLADIMIR PUTIN,RUS,1,043,04,1,2.8,1,1,1,-2.57352941176471,,-1044367,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319894827,20260825,RUS,RUSSIAN,RUS,RUSGOV,VLADIMIR PUTIN,RUS,1,046,04,1,7.0,1,1,1,-1.8957345971564,,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148
1319894828,20260825,RUS,RUSSIAN,RUS,TUR,TURKISH,TUR,1,173,17,4,-5.0,1,1,1,-7.21003134796239,,-814876,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333
1319894829,20260825,RUS,RUSSIAN,RUS,TUR,TURKISH,TUR,1,173,17,4,-5.0,1,1,1,-7.21003134796239,,-817548,4,"Frantzi, Perifereia Stereas Elladas, Greece",GR,GR63,16718,38.85,22.3833
1319894830,20260825,RUS,RUSSIAN,RUS,TUR,TURKISH,TUR,1,173,17,4,-5.0,6,1,6,-7.21003134796239,,-817548,4,"Frantzi, Perifereia Stereas Elladas, Greece",GR,GR63,16718,38.85,22.3833
1319894831,20260825,RUS,RUSSIA,RUS,UKR,KYIV,UKR,0,014,01,1,0.0,2,1,2,-2.57352941176471,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319894832,20260825,RUS,MOSCOW,RUS,UKR,UKRAINIAN,UKR,1,190,19,4,-10.0,2,1,2,-3.17460317460317,,-2960561,4,"Odessa, Odes'ka Oblast, Ukraine",UP,UP17,28558,46.4639,30.7386
1319894833,20260825,RUS,RUSSIA,RUS,USA,UNITED STATES,USA,1,043,04,1,2.8,1,1,1,-2.57352941176471,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319894834,20260825,RUS,RUSSIA,RUS,USA,UNITED STATES,USA,1,043,04,1,2.8,1,1,1,-2.57352941176471,,-1044367,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319894835,20260825,RUS,RUSSIAN,RUS,USA,A US,USA,1,090,09,2,-2.0,3,1,3,-1.8957345971564,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319894836,20260825,RUSGOV,RUSSIAN,RUS,IRNGOV,IRANIAN,IRN,0,040,04,1,1.0,6,1,6,3.87453874538745,,IR,1,Iran,IR,IR,,32,53
1319894863,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,172,17,4,-5.0,1,1,1,-6.19195046439628,,-1043950,4,"Crimea, Krym, Avtonomna Respublika, Ukraine",UP,UP11,28553,45,34
1319894864,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,172,17,4,-5.0,1,1,1,-6.19195046439628,,-2960561,4,"Crimea, Krym, Avtonomna Respublika, Ukraine",UP,UP11,28553,45,34
1319894865,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,172,17,4,-5.0,2,1,2,-6.19195046439628,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319894866,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,172,17,4,-5.0,1,1,1,-6.19195046439628,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319894867,20260825,UKR,KYIV,UKR,RUS,RUSSIA,RUS,1,190,19,4,-10.0,2,1,2,-4.0983606557377,,-3016200,4,"Tarasova, Smolenskaya Oblast', Russia",RS,RS69,25098,55.2815,34.649
1319895053,20260825,USA,A US,USA,RUS,RUSSIAN,RUS,1,042,04,1,1.9,1,1,1,-1.8957345971564,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319896786,20260825,RUS,MOSCOW,RUS,SPY,INTELLIGENCE,,1,043,04,1,2.8,1,1,1,-1.71673819742489,,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319896787,20260825,RUSPTY,RUSSIAN,RUS,RUS,RUSSIA,RUS,1,030,03,1,4.0,10,1,10,-2.53164556962026,,-2996338,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,25095,59.8944,30.2642
1319896788,20260825,RUSPTY,RUSSIAN,RUS,RUS,RUSSIA,RUS,1,051,05,1,3.4,10,1,10,-2.53164556962026,,-390625,4,"Istanbul, Istanbul, Turkey",TU,TU34,27897,41.0186,28.9647
1319896818,20260825,SPY,INTELLIGENCE,,RUS,RUSSIA,RUS,1,036,03,1,4.0,1,1,1,-1.71673819742489,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319896843,20260825,UKR,UKRAINIAN,UKR,RUS,RUSSIA,RUS,0,112,11,3,-2.0,4,2,4,-2.66666666666667,,UP,1,Ukraine,UP,UP,,49,32
1319896844,20260825,UKR,UKRAINE,UKR,RUS,MOSCOW,RUS,0,163,16,4,-8.0,10,1,10,-1.7094017094017,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319896845,20260825,UKRGOV,UKRAINIAN,UKR,RUS,RUSSIA,RUS,0,112,11,3,-2.0,12,2,12,-2.66666666666667,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319897075,20260825,USAMIL,A US,USA,RUS,RUSSIA,RUS,1,036,03,1,4.0,1,1,1,-1.71673819742489,,-3212216,4,"Riga, Riga, Latvia",LG,LG25,18784,56.95,24.1
1319897076,20260825,USAMIL,A US,USA,RUS,MOSCOW,RUS,1,036,03,1,4.0,2,1,2,-1.71673819742489,,IN,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319897077,20260825,USAMIL,A US,USA,RUS,MOSCOW,RUS,1,036,03,1,4.0,6,1,6,-1.71673819742489,,IN,1,India,IN,IN,,20,77
1319897078,20260825,USAMIL,A US,USA,RUS,RUSSIA,RUS,1,036,03,1,4.0,1,1,1,-1.71673819742489,,9268015,4,"Riga, Riga, Latvia",LG,LG25,18784,56.95,24.1
1319897908,20260825,,,,RUS,RUSSIAN,RUS,0,042,04,1,1.9,1,1,1,1.19047619047619,,9268015,4,"Riga, Riga, Latvia",LG,LG25,18784,56.95,24.1
1319897909,20260825,,,,RUS,MOSCOW,RUS,1,060,06,2,6.0,10,1,10,-3.89610389610389,,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148
1319897997,20260825,BUS,BUSINESS,,RUS,RUSSIAN,RUS,0,190,19,4,-10.0,7,1,7,-3.91304347826087,,9059834,4,"Primorsk, Orenburgskaya Oblast', Russia",RS,RS55,25084,51.8862,58.8888
1319897998,20260825,BUS,BUSINESS,,RUS,RUSSIA,RUS,0,190,19,4,-10.0,1,1,1,-3.91304347826087,,GR,1,Greece,GR,GR,,39,22
1319898490,20260825,ISR,ISRAEL,ISR,RUS,RUSSIA,RUS,1,042,04,1,1.9,4,1,4,-2.87356321839081,,-2996338,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,25095,59.8944,30.2642
1319898491,20260825,ISR,ISRAEL,ISR,RUS,RUSSIA,RUS,1,042,04,1,1.9,1,1,1,-2.87356321839081,,-781095,4,"Hebrew University, Yerushalayim, Israel",IS,IS06,18315,31.7734,35.1981
1319898715,20260825,RUS,RUSSIA,RUS,,,,0,012,01,1,-0.4,2,1,2,-2.78611230175739,,,4,"Lugansk, Luhans'ka Oblast', Ukraine",UP,UP14,25090,48.567,39.3171
1319898716,20260825,RUS,RUSSIA,RUS,,,,0,012,01,1,-0.4,2,1,2,-2.78611230175739,,,2,"New York, United States",US,USNY,,42.1497,-74.9384
1319898717,20260825,RUS,RUSSIA,RUS,,,,1,061,06,2,6.4,4,1,4,-3.91304347826087,,,4,"Black Sea, Oceans (general), Oceans",OS,OS00,,43,35
1319898718,20260825,RUS,RUSSIA,RUS,,,,1,061,06,2,6.4,6,1,6,-3.91304347826087,,,4,"Primorsk, Orenburgskaya Oblast', Russia",RS,RS55,25084,51.8862,58.8888
1319898719,20260825,RUS,RUSSIA,RUS,,,,1,114,11,3,-2.0,2,1,2,-5.80110497237569,,,5,"Dagestan, Dagestan, Russia",RS,RS17,25069,43,47
1319898720,20260825,RUS,RUSSIA,RUS,,,,1,114,11,3,-2.0,6,1,6,-5.80110497237569,,,4,"Makhachkala, Dagestan, Russia",RS,RS17,25069,42.9764,47.5024
1319898721,20260825,RUS,RUSSIA,RUS,GOV,GOVERNOR,,0,080,08,2,5.0,5,1,5,-4.44444444444444,,-1044367,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,25090,47.2364,39.7139
1319898722,20260825,RUS,ROSTOV,RUS,GOV,GOVERNOR,,0,080,08,2,5.0,2,1,2,-4.44444444444444,,-1044367,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,25090,47.2364,39.7139
1319898723,20260825,RUS,RUSSIA,RUS,ISR,ISRAEL,ISR,1,043,04,1,2.8,4,1,4,-2.87356321839081,,-781095,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,25095,59.8944,30.2642
1319898724,20260825,RUS,RUSSIA,RUS,ISR,ISRAEL,ISR,1,043,04,1,2.8,1,1,1,-2.87356321839081,,-781095,4,"Hebrew University, Yerushalayim, Israel",IS,IS06,18315,31.7734,35.1981
1319898725,20260825,RUS,RUSSIA,RUS,UKR,UKRAINE,UKR,1,017,01,1,0.0,14,2,14,-2.78611230175739,,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167
1319898726,20260825,RUS,RUSSIA,RUS,UKR,UKRAINIAN,UKR,0,190,19,4,-10.0,7,1,7,-3.91304347826087,,UP,1,Ukraine,UP,UP,,49,32
1319898727,20260825,RUS,RUSSIA,RUS,UKR,UKRAINIAN,UKR,0,190,19,4,-10.0,1,1,1,-3.91304347826087,,-2970141,4,"Novorossiysk, Krasnodarskiy Kray, Russia",RS,RS38,25065,44.7244,37.7675
1319898728,20260825,RUS,RUSSIA,RUS,UKRGOV,UKRAINE,UKR,0,080,08,2,5.0,1,1,1,-4.44444444444444,,-1044367,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,25090,47.2364,39.7139
1319898729,20260825,RUS,MOSCOW,RUS,USA,WASHINGTON,USA,1,036,03,1,4.0,12,1,6,1.19047619047619,,-2960561,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364
1319898730,20260825,RUS,RUSSIAN,RUS,USA,AMERICAN,USA,1,046,04,1,7.0,8,1,4,1.19047619047619,,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364
1319898731,20260825,RUSCVL,DAGESTAN,RUS,,,,1,114,11,3,-2.0,3,1,3,-5.80110497237569,,,4,"Makhachkala, Dagestan, Russia",RS,RS17,25069,42.9764,47.5024
1319898732,20260825,RUSCVL,DAGESTAN,RUS,RUS,RUSSIA,RUS,1,114,11,3,-2.0,2,1,2,-5.80110497237569,,-2950390,4,"Makhachkala, Dagestan, Russia",RS,RS17,25069,42.9764,47.5024
1319898791,20260825,UKR,UKRAINE,UKR,RUS,RUSSIAN,RUS,1,163,16,4,-8.0,4,2,4,-2.78611230175739,,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167
1319898792,20260825,UKR,UKRAINE,UKR,RUS,RUSSIAN,RUS,1,163,16,4,-8.0,16,2,16,-2.78611230175739,,-2960561,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167
1319898793,20260825,UKR,UKRAINIAN,UKR,RUS,ASTRAKHAN,RUS,1,172,17,4,-5.0,2,1,2,-4.44444444444444,,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319898794,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,172,17,4,-5.0,4,1,4,-3.91304347826087,,-2970141,1,Ukraine,UP,UP,,49,32
1319898795,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,172,17,4,-5.0,1,1,1,-3.91304347826087,,UP,1,Ukraine,UP,UP,,49,32
1319898934,20260825,USA,WASHINGTON,USA,RUS,MOSCOW,RUS,1,036,03,1,4.0,12,1,6,1.19047619047619,,-2960561,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364
1319898935,20260825,USA,THE US,USA,RUS,MOSCOW,RUS,1,042,04,1,1.9,4,1,4,1.19047619047619,,9268015,4,"Riga, Riga, Latvia",LG,LG25,18784,56.95,24.1
1319898936,20260825,USA,THE US,USA,RUS,MOSCOW,RUS,1,042,04,1,1.9,4,1,4,1.19047619047619,,9268015,4,"Vnukovo, Kostromskaya Oblast', Russia",RS,RS37,25114,58.651,41.858
1319898937,20260825,USA,THE US,USA,RUS,MOSCOW,RUS,1,042,04,1,1.9,2,1,2,1.19047619047619,,-3212216,4,"Riga, Riga, Latvia",LG,LG25,18784,56.95,24.1
1319898938,20260825,USA,AMERICAN,USA,RUS,RUSSIAN,RUS,1,046,04,1,7.0,8,1,4,1.19047619047619,,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364
1319900098,20260825,EUR,EUROPE,EUR,RUS,RUSSIAN,RUS,0,154,15,4,-7.2,10,1,10,-4.64135021097046,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319900124,20260825,GBR,UNITED KINGDOM,GBR,RUS,RUSSIAN,RUS,1,090,09,2,-2.0,2,1,2,0.5181347150259,,RS,1,Russia,RS,RS,,60,100
1319900125,20260825,GBR,UNITED KINGDOM,GBR,RUS,RUSSIAN,RUS,1,090,09,2,-2.0,2,1,2,0.5181347150259,,RS,1,Russia,RS,RS,,60,100
1319900126,20260825,GBR,UNITED KINGDOM,GBR,RUSMIL,RUSSIA,RUS,1,090,09,2,-2.0,4,1,4,0.5181347150259,,RS,1,Russia,RS,RS,,60,100
1319900433,20260825,LVA,LATVIA,LVA,RUS,RUSSIA,RUS,1,042,04,1,1.9,2,1,2,-0.90497737556561,,-2960561,2,"Maryland, United States",US,USMD,,39.0724,-76.7902
1319900434,20260825,LVA,RIGA,LVA,RUS,MOSCOW,RUS,1,042,04,1,1.9,1,1,1,-0.90497737556561,,MD,2,"Maryland, United States",US,USMD,,39.0724,-76.7902
1319900550,20260825,RUS,MOSCOW,RUS,GOV,REGIME,,0,071,07,2,7.4,1,1,1,-10.4922279792746,,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319900551,20260825,RUS,MOSCOW,RUS,GOV,REGIME,,0,071,07,2,7.4,4,1,4,-10.4922279792746,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319900552,20260825,RUS,MOSCOW,RUS,IGOWSTNATMIL,NATO,WST,1,138,13,3,-7.0,10,1,10,0.87209302325581,MIL,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319900553,20260825,RUS,RUSSIA,RUS,LVA,LATVIA,LVA,1,043,04,1,2.8,2,1,2,-0.90497737556561,,-2960561,2,"Maryland, United States",US,USMD,,39.0724,-76.7902
1319900554,20260825,RUS,MOSCOW,RUS,LVA,RIGA,LVA,1,043,04,1,2.8,1,1,1,-0.90497737556561,,MD,2,"Maryland, United States",US,USMD,,39.0724,-76.7902
1319900555,20260825,RUS,NALCHIK,RUS,MIL,SERVICEMAN,,1,173,17,4,-5.0,20,1,10,-12,,,0,,,,,,
1319900556,20260825,RUS,RUSSIA,RUS,UKR,UKRAINE,UKR,1,010,01,1,0.0,2,1,2,-10.4922279792746,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319900557,20260825,RUSMED,RUSSIA,RUS,,,,0,010,01,1,0.0,6,1,6,-0.58139534883721,,,1,Ukraine,UP,UP,,49,32
1319900583,20260825,UKR,UKRAINIAN,UKR,RUS,RUSSIA,RUS,0,010,01,1,0.0,2,1,2,-0.90497737556561,,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319900584,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,1,190,19,4,-10.0,2,1,2,-1.8018018018018,,UP,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319900585,20260825,UKR,UKRAINE,UKR,RUSCVL,RUSSIA,RUS,0,180,18,4,-9.0,2,1,2,-10.4922279792746,,-2960561,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167
1319900750,20260825,USA,UNITED STATES,USA,RUS,MOSCOW,RUS,0,194,19,4,-10.0,2,1,2,-0.90497737556561,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319900751,20260825,USA,UNITED STATES,USA,RUS,MOSCOW,RUS,0,194,19,4,-10.0,8,1,8,-0.90497737556561,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319901533,20260726,,,,RUS,RUSSIA,RUS,0,042,04,1,1.9,2,1,2,-2.24489795918367,,-2960561,1,Iran,IR,IR,,32,53
1319901534,20260726,RUS,RUSSIA,RUS,,,,0,010,01,1,0.0,2,1,2,-2.24489795918367,,,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319901535,20260726,RUS,RUSSIA,RUS,,,,0,043,04,1,2.8,2,1,2,-2.24489795918367,,,1,Iran,IR,IR,,32,53
1319901997,20260825,GOV,PRIME MINISTER,,RUS,RUSSIA,RUS,0,131,13,3,-5.8,2,1,2,-2.24489795918367,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319901998,20260825,GOV,PRIME MINISTER,,RUS,RUSSIA,RUS,0,131,13,3,-5.8,8,1,8,-2.24489795918367,,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319901999,20260825,GOV,PRIME MINISTER,,RUSGOV,RUSSIAN,RUS,1,050,05,1,3.5,6,1,6,0,,RS,1,Russia,RS,RS,,60,100
1319902176,20260825,KGZGOV,KYRGYZSTAN,KGZ,RUS,RUSSIAN,RUS,1,050,05,1,3.5,2,1,2,0,,RS,4,"Bishkek, Bishkek, Kyrgyzstan",KG,KG01,37216,42.8731,74.6003
1319902319,20260825,RUS,RUSSIA,RUS,IGOWSTNAT,NATO,WST,0,120,12,3,-4.0,8,1,8,-2.24489795918367,,-1044367,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319902320,20260825,RUS,RUSSIA,RUS,IGOWSTNAT,NATO,WST,0,120,12,3,-4.0,2,1,2,-2.24489795918367,,-3212216,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319902321,20260825,RUS,RUSSIA,RUS,IGOWSTNAT,NATO,WST,0,154,15,4,-7.2,2,1,2,-2.24489795918367,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319902322,20260825,RUS,RUSSIA,RUS,IGOWSTNAT,NATO,WST,0,154,15,4,-7.2,6,1,6,-2.24489795918367,,-1044367,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319902323,20260825,RUS,RUSSIA,RUS,IGOWSTNAT,NATO,WST,0,154,15,4,-7.2,2,1,2,-2.24489795918367,,-3212216,4,"Riga, Riga, Latvia",LG,LG25,18784,56.95,24.1
1319902324,20260825,RUS,RUSSIA,RUS,SPY,INTELLIGENCE CHIEF,,1,043,04,1,2.8,4,1,4,-2.24489795918367,,-2960561,4,"Vnukovo, Kostromskaya Oblast', Russia",RS,RS37,25114,58.651,41.858
1319902325,20260825,RUS,RUSSIA,RUS,SPY,INTELLIGENCE CHIEF,,1,043,04,1,2.8,2,1,2,-2.24489795918367,,-2960561,4,"Vnukovo, Kostromskaya Oblast', Russia",RS,RS37,25114,58.651,41.858
