"field name","english description","russian description","format"
"G129"," The number of declarations, the indicators of which are taken into account when forming the indicator in column 2 ""Amount of tax deductions for transactions involving the sale of goods (works, services), the justification for applying a tax rate of 0 percent for which is not documented (units)""","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 ""Сумма налоговых вычетов по операциям по реализации товаров (работ, услуг), обоснованность применения налоговой ставки 0 процентов по которым документально не подтверждена (единиц)""","text"
"G130","The amount of tax deductions for transactions involving the sale of goods (works, services), the justification for applying a 0 percent tax rate for which is documented, taking into account the amounts of tax previously accepted for deduction and subject to recovery Accrued - total thousand rubles","Сумма налоговых вычетов по операциям по реализации товаров (работ, услуг), обоснованность применения налоговой ставки 0 процентов по которым документально подтверждена, с учетом сумм налога, ранее принятых к вычету и подлежащих восстановлению Начислено - всего тыс.рублей","text"
"G131","The amount of tax deductions for transactions involving the sale of goods (works, services), the justification for applying a 0 percent tax rate for which is documented, taking into account the amounts of tax previously accepted for deduction and subject to recovery, accrued according to declarations for the tax periods Q4 2025 – Q1-Q3 2026, thousands of rubles","Сумма налоговых вычетов по операциям по реализации товаров (работ, услуг), обоснованность применения налоговой ставки 0 процентов по которым документально подтверждена, с учетом сумм налога, ранее принятых к вычету и подлежащих восстановлению начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","text"
"G132","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2 ""Amount of tax deductions for transactions involving the sale of goods (works, services), the justification for applying a tax rate of 0 percent for which is documented, taking into account the amounts of tax previously accepted for deduction and subject to restoration (units)""","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 ""Сумма налоговых вычетов по операциям по реализации товаров (работ, услуг), обоснованность применения налоговой ставки 0 процентов по которым документально подтверждена, с учетом сумм налога, ранее принятых к вычету и подлежащих восстановлению (единиц)""","text"
"G133"," The tax amount calculated for payment to the budget Accrued - total thousand rubles","Сумма налога, исчисленная к уплате в бюджет Начислено - всего тыс.рублей","text"
"G134"," The amount of tax calculated for payment to the budget accrued based on declarations for the tax periods Q4 2025 – Q1-Q3 2026, thousands of rubles","Сумма налога, исчисленная к уплате в бюджет начислено по декларациям за налоговые периоды IV кв.2025 г.– I-III кв. 2026 г. тыс.рублей","text"
"G135","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2 Amount of tax calculated for payment to the budget (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 Сумма налога, исчисленная к уплате в бюджет (единиц)","text"
"G136"," The amount of tax payable to the budget when foreign taxpayers provide services in electronic form. Accrued - total, thousand rubles.","Сумма налога, подлежащая уплате в бюджет при оказании иностранными налогоплательщиками услуг в электронной форме Начислено - всего тыс.рублей","text"
"G137"," The amount of tax payable to the budget for the provision of services by foreign organizations in electronic form according to declarations for the tax periods Q4 2025 – Q1-Q3 2026, thousands of rubles","Сумма налога, подлежащая уплате в бюджет при оказании иностранными организациями услуг в электронной форме по декларациям за налоговые периоды IV кв.2025 г.– I-III кв. 2026 г. тыс.рублей","text"
"G138","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2 Amount of tax payable to the budget when foreign organizations provide services in electronic form (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 Сумма налога, подлежащая уплате в бюджет при оказании иностранными организациями услуг в электронной форме (единиц)","text"
"G139"," The amount of tax payable to the budget for transactions involving the sale of goods through electronic trading platforms Accrued - total, thousand rubles","Сумма налога, подлежащая уплате в бюджет, по операциям по реализации товаров посредством электронных торговых площадок Начислено - всего тыс.рублей","text"
"G140"," The amount of tax payable to the budget for transactions on the sale of goods through electronic trading platforms according to declarations for the tax periods Q4 2025 – Q1-Q3 2026, thousands of rubles","Сумма налога, подлежащая уплате в бюджет, по операциям по реализации товаров посредством электронных торговых площадок по декларациям за налоговые периоды IV кв.2025 г.– I-III кв. 2026 г. тыс.рублей","text"
"G141","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2 Amount of tax payable to the budget for transactions on the sale of goods through electronic trading platforms (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 Сумма налога, подлежащая уплате в бюджет, по операциям по реализации товаров посредством электронных торговых площадок (единиц)","text"
"G142"," The tax amount calculated for reimbursement from the budget Accrued - total thousand rubles","Сумма налога, исчисленная к возмещению из бюджета Начислено - всего тыс.рублей","text"
"G143"," The tax amount calculated for reimbursement from the budget accrued for the tax periods Q4 2025 – Q1-Q3 2026, thousands of rubles","Сумма налога, исчисленная к возмещению из бюджета начислено за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","text"
"G144","The number of declarations, the indicators of which are taken into account when forming the indicators in column 2. The amount of tax calculated for reimbursement from the budget (units)","Количество деклараций, показатели которых учтены при формировании показателей в графе 2 Сумма налога, исчисленная к возмещению из бюджета (единиц)","text"
"G145"," The amount of tax presented by contracting organizations (developers, technical customers) for the performance of work during capital construction (from line 211) Accrued - total thousand rubles","Сумма налога, предъявленная подрядными оргаизациями (застройщиками, техническими заказчиками) по выполнению работам при проведении капитального строительства (из строки 211) Начислено - всего тыс.рублей","text"
"G146","The amount of tax presented by contracting organizations (developers, technical customers) for the performance of work during capital construction (from line 211) accrued according to declarations for the tax periods Q4 2025 – Q1-Q3 2026, thousands of rubles","Сумма налога, предъявленная подрядными оргаизациями (застройщиками, техническими заказчиками) по выполнению работам при проведении капитального строительства (из строки 211) начислено по декрациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","text"
"G147"," The number of declarations, the indicators of which are taken into account when forming the indicator in column 2 Amount of tax presented by contracting organizations (developers, technical customers) for the performance of work during capital construction (from line 211) (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 Сумма налога, предъявленная подрядными оргаизациями (застройщиками, техническими заказчиками) по выполнению работам при проведении капитального строительства (из строки 211) (единиц)","text"
"G148","For reference: the tax base for transactions involving the sale of goods (works, services), the justification for applying a 0 percent tax rate for which is documented based on declarations for the tax periods Q4 2025 – Q1-Q3 2026, thousand rubles","Справочно: налоговая база по операциям по реализации товаров (работ, услуг), обоснованность применения налоговой ставки 0 процентов по которым документально подтверждена по декларациям за налоговые периоды IV кв.2025 г.– I-III кв. 2026 г. тыс.рублей","text"
"G149"," Reference: Number of value-added taxpayers as of 01.01.2027 Number of declarations whose indicators are taken into account when forming the indicator in column 2 (units)","Справочно: Количество налогоплательщиков налога на добавленную стоимость 01.01.2027 Количество деклараций, показатели которых учтены при формировании показателя в графе 2 (единиц)","text"
"G150","The cost of goods (works, services) sold (transferred) by taxpayers, with the exception of those specified in column 2, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками за исключением указанных в графе 2, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G151"," The cost of goods (works, services) sold (transferred) by taxpayers of the simplified tax system, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками УСН, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G152"," The amount of VAT accrued in the absence of tax exemption for transactions exempt from taxation, thousand rubles","Сумма НДС, начисленная в случае отсутствия освобождения от налогообложения по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G153","The cost of purchased goods (works, services) not subject to VAT for transactions exempt from taxation, thousand rubles","Стоимость приобретенных товаров (работ, услуг), не облагаемых НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G154"," The amount of VAT subject to deduction on purchased goods (works, services) not subject to VAT, in the absence of an exemption from taxation for all transactions for transactions exempt from taxation, thousand rubles","Сумма НДС, подлежащая вычету по приобретенным товарам (работам, услугам), не облагаемым НДС, в случае отсутствия освобождения от налогообложения по всем операциям по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G155"," The amount of VAT on purchased goods (works, services) that is not subject to deduction for transactions exempt from taxation, thousand rubles","Сумма НДС по приобретенным товарам (работам, услугам), не подлежащая вычету по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G156","The amount of tax accrued for payment to the budget in the absence of tax exemption for transactions exempt from taxation, thousand rubles","Сумма налога, начисленная к уплате в бюджет в случае отсутствия освобождения от налогообложения по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G157"," The cost of goods (works, services) sold (transferred) by taxpayers, with the exception of those specified in column 2, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками за исключением указанных в графе 2, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G158"," The cost of goods (works, services) sold (transferred) by taxpayers of the simplified tax system, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками УСН, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G159","The amount of VAT accrued in the absence of tax exemption for transactions not subject to taxation (exempt from taxation), thousand rubles","Сумма НДС, начисленная в случае отсутствия освобождения от налогообложения операции, не подлежащие налогообложению (освобождаемые от налогообложения) тыс.рублей","text"
"G160"," Cost of purchased goods (works, services), transactions not subject to VAT, not subject to taxation (exempt from taxation), thousand rubles","Стоимость приобретенных товаров (работ, услуг), не облагаемых НДС операции, не подлежащие налогообложению (освобождаемые от налогообложения) тыс.рублей","text"
"G161","The amount of VAT subject to deduction on purchased goods (works, services) not subject to VAT, in the absence of an exemption from taxation for all transactions transactions not subject to taxation (exempt from taxation) thousand rubles","Сумма НДС, подлежащая вычету по приобретенным товарам (работам, услугам), не облагаемым НДС, в случае отсутствия освобождения от налогообложения по всем операциям операции, не подлежащие налогообложению (освобождаемые от налогообложения) тыс.рублей","text"
"G162"," The amount of VAT on purchased goods (works, services), non-deductible transactions not subject to taxation (exempt from taxation), thousand rubles","Сумма НДС по приобретенным товарам (работам, услугам), не подлежащая вычету операции, не подлежащие налогообложению (освобождаемые от налогообложения) тыс.рублей","text"
"G163","The amount of tax accrued for payment to the budget in the absence of tax exemption for transactions not subject to taxation (exempt from taxation), thousand rubles","Сумма налога, начисленная к уплате в бюджет в случае отсутствия освобождения от налогообложения операции, не подлежащие налогообложению (освобождаемые от налогообложения) тыс.рублей","text"
"G164"," The number of declarations, the indicators of which are taken into account when forming the indicator in column 1, not subject to taxation (exempt from taxation) (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 1, не подлежащие налогообложению (освобождаемые от налогообложения) (единиц)","text"
"G165"," The number of declarations, the indicators of which are taken into account when forming the indicator in column 2, not subject to taxation (exempt from taxation) (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2, не подлежащие налогообложению (освобождаемые от налогообложения) (единиц)","text"
"G166","Number of taxpayers applying the benefit (as of 01.01.2027) for transactions not subject to taxation (exempt from taxation) (units)","Количество налогоплательшиков, применяемых льготу (на 01.01.2027) операции, не подлежащие налогообложению (освобождаемые от налогообложения) (единиц)","text"
"G167"," The cost of goods (works, services) sold (transferred) by taxpayers, with the exception of those specified in column 2, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками за исключением указанных в графе 2, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G168"," The cost of goods (works, services) sold (transferred) by taxpayers of the simplified tax system, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками УСН, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G169","The amount of VAT accrued in the absence of tax exemption for financial transactions (including banking and insurance) exempt from taxation, thousand rubles","Сумма НДС, начисленная в случае отсутствия освобождения от налогообложения финанасовые операции (в том числе банковские и страховые), освобождаемые от налогообложения тыс.рублей","text"
"G170"," Cost of purchased goods (works, services) not subject to VAT; financial transactions (including banking and insurance) exempt from taxation, thousand rubles","Стоимость приобретенных товаров (работ, услуг), не облагаемых НДС финанасовые операции (в том числе банковские и страховые), освобождаемые от налогообложения тыс.рублей","text"
"G171","The amount of VAT subject to deduction on purchased goods (works, services) not subject to VAT, in the absence of an exemption from taxation for all financial transactions (including banking and insurance) exempt from taxation, thousand rubles","Сумма НДС, подлежащая вычету по приобретенным товарам (работам, услугам), не облагаемым НДС, в случае отсутствия освобождения от налогообложения по всем операциям финанасовые операции (в том числе банковские и страховые), освобождаемые от налогообложения тыс.рублей","text"
"G172"," The amount of VAT on purchased goods (works, services) that are not subject to deduction; financial transactions (including banking and insurance) exempt from taxation, thousand rubles","Сумма НДС по приобретенным товарам (работам, услугам), не подлежащая вычету финанасовые операции (в том числе банковские и страховые), освобождаемые от налогообложения тыс.рублей","text"
"G173","The amount of tax accrued for payment to the budget in the absence of tax exemption for financial transactions (including banking and insurance) exempt from taxation, thousand rubles","Сумма налога, начисленная к уплате в бюджет в случае отсутствия освобождения от налогообложения финанасовые операции (в том числе банковские и страховые), освобождаемые от налогообложения тыс.рублей","text"
"G174"," The cost of sold (transferred) goods (works, services), excluding VAT, transactions for the provision of services by foreign taxpayers in electronic form, exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг), без НДС операции по оказанию иностранными налогоплательщиками услуг в электронной форме, освобождаемые от налогообложения тыс.рублей","text"
"G175","The amount of VAT accrued in the absence of tax exemption for transactions involving the provision of services in electronic form by foreign taxpayers, exempt from taxation, thousand rubles","Сумма НДС, начисленная в случае отсутствия освобождения от налогообложения по операциям, по оказанию иностранными налогоплательщиками услуг в электронной форме, освобождаемые от налогообложения тыс.рублей","text"
"G176"," The amount of VAT accrued for payment to the budget in the absence of tax exemption for transactions involving the provision of services by foreign taxpayers in electronic form, exempt from taxation, thousand rubles","Сумма НДС, начисленная к уплате в бюджет в случае отсутствия освобождения от налогообложения по операциям, по оказанию иностранными налогоплательщиками услуг в электронной форме, освобождаемые от налогообложения тыс.рублей","text"
"G177","The number of declarations, the indicators of which are taken into account when forming the indicator in column 1 for transactions involving the provision of services by foreign taxpayers in electronic form, exempt from taxation (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 1 по операциям, по оказанию иностранными налогоплательщиками услуг в электронной форме, освобождаемые от налогообложения (единиц)","text"
"G178"," The number of taxpayers applying the benefit (as of 01.01.2027) for transactions involving the provision of services by foreign taxpayers in electronic form, exempt from taxation (units)","Количество налогоплательшиков, применяемых льготу (на 01.01.2027) по операциям, по оказанию иностранными налогоплательщиками услуг в электронной форме, освобождаемые от налогообложения (единиц)","text"
"G179","Cost of sold (transferred) goods (works, services), excluding VAT Transactions on the sale by foreign taxpayers through electronic trading platforms of goods exempt from value added tax, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг), без НДС Операции по реализации иностранными налогоплательщиками посредством электронных торговых площадок товаров, освобождаемых от налогообложения налогом на добавленную стоимость тыс.рублей","text"
"G180"," Amount of VAT accrued in the absence of an exemption from taxation Transactions on the sale by foreign taxpayers through electronic trading platforms of goods exempt from value added tax, thousand rubles","Сумма НДС, начисленная в случае отсутствия освобождения от налогообложения Операции по реализации иностранными налогоплательщиками посредством электронных торговых площадок товаров, освобождаемых от налогообложения налогом на добавленную стоимость тыс.рублей","text"
"G181","The amount of VAT accrued for payment to the budget in the absence of an exemption from taxation Transactions on the sale by foreign taxpayers through electronic trading platforms of goods exempt from value added tax, thousand rubles","Сумма НДС, начисленная к уплате в бюджет в случае отсутствия освобождения от налогообложения Операции по реализации иностранными налогоплательщиками посредством электронных торговых площадок товаров, освобождаемых от налогообложения налогом на добавленную стоимость тыс.рублей","text"
"G182","The number of declarations, the indicators of which are taken into account when forming the indicator in column 1 Transactions on the sale by foreign taxpayers through electronic trading platforms of goods exempt from value-added tax (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 1 Операции по реализации иностранными налогоплательщиками посредством электронных торговых площадок товаров, освобождаемых от налогообложения налогом на добавленную стоимость (единиц)","text"
"G183"," The number of taxpayers applying the benefit (as of 01.01.2027) for transactions involving the provision of services by foreign organizations in electronic form, exempt from taxation (units)","Количество налогоплательшиков, применяемых льготу (на 01.01.2027) по операциям, по оказанию иностранными организациями услуг в электронной форме, освобождпемые от налогообложения (единиц)","text"
"G184","Cost of sold (transferred) goods (works, services), excluding VAT, total for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг), без НДС всего по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G185"," The amount of VAT accrued in the absence of tax exemption, total for transactions exempt from taxation, thousand rubles","Сумма НДС, начисленная в случае отсутствия освобождения от налогообложения всего по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G186"," The cost of purchased goods (works, services) not subject to VAT, total for transactions exempt from taxation, thousand rubles","Стоимость приобретенных товаров (работ, услуг), не облагаемых НДС всего по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G187","The amount of VAT subject to deduction on purchased goods (works, services) not subject to VAT, in the absence of an exemption from taxation for all transactions, total for transactions exempt from taxation, thousand rubles","Сумма НДС, подлежащая вычету по приобретенным товарам (работам, услугам), не облагаемым НДС, в случае отсутствия освобождения от налогообложения по всем операциям всего по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G188"," The amount of VAT on purchased goods (works, services) not subject to deduction, total for transactions exempt from taxation, thousand rubles","Сумма НДС по приобретенным товарам (работам, услугам), не подлежащая вычету всего по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G189"," The amount of tax accrued for payment to the budget in the absence of tax exemption, total for transactions exempt from taxation, thousand rubles","Сумма налога, начисленная к уплате в бюджет в случае отсутствия освобождения от налогообложения всего по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G190","The cost of goods (works, services) sold (transferred) by taxpayers, with the exception of those specified in column 2, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками за исключением указанных в графе 2, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G191"," The cost of goods (works, services) sold (transferred) by taxpayers of the simplified tax system, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками УСН, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G192"," The amount of VAT accrued in the absence of tax exemption for transactions not recognized as an object of taxation under Article 146 of the Tax Code of the Russian Federation, thousand rubles","Сумма НДС, начисленная в случае отсутствия освобождения от налогообложения по операциям, не признаваемым объектом налоогообложения по статье 146 НК РФ тыс.рублей","text"
"G193","The cost of purchased goods (works, services) not subject to VAT for transactions not recognized as an object of taxation under Article 146 of the Tax Code of the Russian Federation, thousand rubles","Стоимость приобретенных товаров (работ, услуг), не облагаемых НДС по операциям, не признаваемым объектом налоогообложения по статье 146 НК РФ тыс.рублей","text"
"G194"," The amount of VAT subject to deduction on purchased goods (works, services) not subject to VAT, in the absence of an exemption from taxation for all transactions for transactions not recognized as an object of taxation under Article 146 of the Tax Code of the Russian Federation, thousand rubles","Сумма НДС, подлежащая вычету по приобретенным товарам (работам, услугам), не облагаемым НДС, в случае отсутствия освобождения от налогообложения по всем операциям по операциям, не признаваемым объектом налоогообложения по статье 146 НК РФ тыс.рублей","text"
"G195","The amount of VAT on purchased goods (works, services) that is not subject to deduction for transactions not recognized as an object of taxation under Article 146 of the Tax Code of the Russian Federation, thousand rubles","Сумма НДС по приобретенным товарам (работам, услугам), не подлежащая вычету по операциям, не признаваемым объектом налоогообложения по статье 146 НК РФ тыс.рублей","text"
"G196"," The amount of tax accrued for payment to the budget in the absence of tax exemption for transactions not recognized as an object of taxation under Article 146 of the Tax Code of the Russian Federation, thousand rubles","Сумма налога, начисленная к уплате в бюджет в случае отсутствия освобождения от налогообложения по операциям, не признаваемым объектом налоогообложения по статье 146 НК РФ тыс.рублей","text"
"G197"," The cost of goods (works, services) sold (transferred) by taxpayers, with the exception of those specified in column 2, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками за исключением указанных в графе 2, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G198","The cost of goods (works, services) sold (transferred) by taxpayers of the simplified tax system, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками УСН, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G199"," The amount of VAT accrued in the absence of an exemption from taxation for transactions not recognized as a taxable item","Сумма НДС, начисленная в случае отсутствия освобождения от налогообложения по операциям, не признаваемым объекетом налогообложения","text"
"G200"," The cost of purchased goods (works, services) not subject to VAT for transactions not recognized as a taxable item","Стоимость приобретенных товаров (работ, услуг), не облагаемых НДС по операциям, не признаваемым объекетом налогообложения","text"
"G201","The amount of VAT subject to deduction on purchased goods (works, services) not subject to VAT, in the absence of an exemption from taxation for all transactions for transactions not recognized as a taxable object","Сумма НДС, подлежащая вычету по приобретенным товарам (работам, услугам), не облагаемым НДС, в случае отсутствия освобождения от налогообложения по всем операциям по операциям, не признаваемым объекетом налогообложения","text"
"G202"," The amount of VAT on purchased goods (works, services) that is not subject to deduction for transactions that are not recognized as a taxable item","Сумма НДС по приобретенным товарам (работам, услугам), не подлежащая вычету по операциям, не признаваемым объекетом налогообложения","text"
"G203"," The amount of tax accrued for payment to the budget in the absence of an exemption from taxation for transactions not recognized as a taxable item","Сумма налога, начисленная к уплате в бюджет в случае отсутствия освобождения от налогообложения по операциям, не признаваемым объекетом налогообложения","text"
"G204","The number of declarations, the indicators of which are taken into account when forming the indicator in column 1 of operations not recognized as an object of taxation (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 1 операции, не признаваемые объектом налогообложения (единиц)","text"
"G205"," The number of declarations, the indicators of which are taken into account when forming the indicator in column 2 of operations not recognized as an object of taxation (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 операции, не признаваемые объектом налогообложения (единиц)","text"
"G206"," Number of taxpayers applying the benefit (as of 01.01.2027) for transactions not recognized as taxable (units)","Количество налогоплательшиков, применяемых льготу (на 01.01.2027) операции,не признаваемые объектом налогообложения (единиц)","text"
"G207","The cost of goods (works, services) sold (transferred) by taxpayers, with the exception of those specified in column 2, excluding VAT for transactions not recognized as a taxable item","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками за исключением указанных в графе 2, без НДС по операциям, не признаваемым объекетом налогообложения","text"
"G208"," The cost of goods (works, services) sold (transferred) by taxpayers of the simplified tax system, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками УСН, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G209"," The cost of goods (works, services) sold (transferred) by taxpayers, with the exception of those specified in column 2, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками за исключением указанных в графе 2, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G210","The cost of goods (works, services) sold (transferred) by taxpayers of the simplified tax system, excluding VAT for transactions exempt from taxation, thousand rubles","Стоимость реализованных (переданных) товаров (работ, услуг) налогоплательщиками УСН, без НДС по операциям, освобождаемым от налогообложения тыс.рублей","text"
"G211"," Taxable base for transactions for which the justification for applying a 0 percent tax rate is documented by taxpayers, with the exception of those specified in column 2, in thousands of rubles","Налоговая база по операциям обоснованность применения налоговой ставки 0 процентов по которым документально подтверждена налогоплательщиками, за исключением указанных в графе 2, тыс.рублей","text"
"G212"," The tax base for transactions for which the justification for applying the 0 percent tax rate is documented by taxpayers under the simplified tax system is thousands of rubles.","Налоговая база по операциям обоснованность применения налоговой ставки 0 процентов по которым документально подтверждена налогоплательщиками УСН тыс.рублей","text"
